Query Name	Rank	TF	Score	Library	Overlapping_Genes
adipose - hibernation, up	1186	ZNF223	979.0	ARCHS4 Coexpression,550;Enrichr Queries,1063;GTEx Coexpression,1324	C2CD5,CDKN1A,BTG2,RBM26,INPPL1,ADM,PHRF1,SLC4A4,CCAR1,SNAPC1,TIMP2,ZNF404,CIC,SOX4,SRRM2,TTC37,SLC38A1,WSB1,USP49,REXO1,ZNF283,NCOA3,USP45,WDR75,ARID5B,ACTN4,SHROOM4,ZFP90,EML3,MORF4L1,ZC2HC1A,PITPNM1,TRAF3,HNRNPUL2,DDIT4,ARHGEF2,BDP1,PRR12,PPP1R12C,ZNF234,SF1,PPP1R15A,KMT2D,SMIM29,SRRT,TULP4,METTL21A,RPAP2,NDRG1,THBS1,ZFP36L1,PRR14L,CHST15,TNRC18,MEF2D,EIF4E,GCN1,WDTC1,PRPF38B,ATAD5,SEC16A,EIF2AK4,SCAF1,KLF2,PUM2,PRRC2A,RAD50,ETNK1,BHLHE40,TNRC6A,ZNF652,GRINA
adipose - hibernation, up	1187	NR2E3	979.0	ARCHS4 Coexpression,1068;Enrichr Queries,890	CDKN1A,CHD6,ETS1,MYLK3,SLC4A5,RGS3,FADS6,SOX4,DUSP4,TLE3,TLE1,CDKL5,USP49,ESCO1,NCOA3,IGFBP3,MITF,DLEC1,AXIN2,GANC,SHPK,DDIT4,RASA2,ANGPTL4,TOX,SFT2D2,TRIM56,CACNA1A,METTL21A,NDRG1,ZFP36L1,NWD1,FAM124B,STC2,ATOH8,ST3GAL1,ZC3H14,RUNX1T1,EGLN3,ZFHX3,AUTS2,IRX5,FOXF1,STAT3,NR2F1,NFATC1,PODN,SH3YL1,BHLHE40,ESYT3,CDK12,ASB3,FGFR2,ZNF652
adipose - hibernation, up	1188	ZSCAN22	979.0	ARCHS4 Coexpression,1550;Enrichr Queries,124;GTEx Coexpression,1263	SCYL3,TRIM72,CCDC122,MIDN,CDKN1A,BTG2,TUT7,ZNF250,CHD8,CHD7,CHD6,SLC2A1,PHRF1,FBXO22,ETS1,IGF1R,AKAP12,ADAMTS4,AKAP13,JARID2,CIC,RNF111,POLH,SOX4,DUSP4,TGIF1,KDM6B,KLF10,STPG1,ZNF283,DAPK1,NCOA3,ARRDC2,ARID5B,DLEC1,SOX12,FOXP4,KIF6,REXO4,TRAF3,ZW10,RPUSD2,DDIT4,SPATA13,PRKD2,SRFBP1,AHDC1,EPHA2,PLEC,PPP1R15A,DHX8,SMIM29,SHMT2,KMT2B,BAZ2A,FOXK1,THBS1,ZNF26,ZFP36L1,ABR,MNT,BCL2L11,PRR14L,NFIL3,IRAK2,MEF2D,ST3GAL1,SPEN,ZNF462,NOP14,ZFHX3,PLK2,PTCH1,HMGA1,TMEM192,NR1D1,KLF2,TMPPE,STRC,BHLHE40,BCL2,FXYD5,BCOR
adipose - hibernation, up	1189	ZKSCAN4	979.0	ARCHS4 Coexpression,1576;Enrichr Queries,572;GTEx Coexpression,789	RERE,TRIM72,CSRNP2,CDKN1A,BTG2,BTG1,ZNF250,USP32,ZSCAN9,BHLHE41,CHD6,ADM,PIGV,ETS1,RND3,GLE1,EME1,UIMC1,FLOT2,SUPT20H,JARID2,LBR,CMTR1,ANKRD13A,POLH,SOX4,NUP214,GABARAPL1,TLE1,ESCO1,NCOA3,ARID5B,VRK1,DLEC1,MED26,RNF144B,TBC1D2,TRAF3,DDIT4,RRAGD,PAOX,SASH3,SMIM29,DHX8,NEDD9,CACNA1A,NDRG1,THBS1,MTHFSD,APH1B,ATXN1,NFIL3,EXOSC9,ZKSCAN8,GC,FANCI,CBX7,ZFHX3,ATP8B3,MBOAT7,EPHX1,NR1D1,SETX,TRMT9B,TBL2,PER3,PIK3IP1,KIAA0586,BHLHE40,TCF3,CDK12,LRCH4,EZH2
adipose - hibernation, up	1190	ZFP42	979.8	Literature ChIP-seq,154;ARCHS4 Coexpression,970;Enrichr Queries,1226;GTEx Coexpression,1569	ANKRD39,ANKRD37,CCNT2,RGSL1,DGKA,JADE1,ETS1,AQP3,CCAR1,CRKL,ALKBH3,ELK4,PNN,FAM186B,FBXO6,HOXA1,UBAP2L,CCNL1,HOXA7,CDK5RAP2,WASHC3,SRRM2,TLE3,SMARCC1,WSB1,SFMBT2,DHDH,DLEC1,VRK1,WBP11,GTF2F1,MORF4L1,HIC2,RUFY3,DDIT4,EPHA1,TSPYL4,ATF4,IPPK,CUL7,NDRG3,ANKRD16,CTBP2,CSTF3,CWF19L2,CACNA1A,RNPC3,HMBOX1,PODXL,ATXN7,STC2,IP6K1,QSER1,FZD5,ODF2,CBX3,SNAI3,PTCH1,HMGA1,TRPV2,KLHL23,GULP1,PUM2,AHI1,STAG1,GPR180,BHLHE40,LRCH4,FGFR2,CDS2,TOP2A,B4GALT2,CALR3,SCYL3,AHCTF1,DOCK4,AKAP8L,CHD6,ADAR,PIGV,RPGR,PHF8,AKAP12,ADAMTS4,FYCO1,PTBP1,UBE2Q1,TMEM109,KIF1B,EMILIN1,JARID2,CCHCR1,TGIF1,TEAD4,STPG3,CHPF2,NCOA3,WDR35,SFPQ,NCOR1,MTF2,DCP2,SASH3,GTF3C2,RAMP2,KDM3A,RGS14,CEP295NL,PROCA1,THBS1,SLC7A3,MLLT6,EFS,CHRNE,GCNT2,IGF2BP3,DNAJB7,EIF4E,PTPN18,HNRNPA3,AMFR,HIPK1,ASS1,KLF2,MAD2L2,PSAT1,HNRNPA2B1,BAX,NAA16,BCAR1,GRINA
adipose - hibernation, up	1191	PPARA	980.7	ARCHS4 Coexpression,802;Enrichr Queries,537;GTEx Coexpression,1603	TRIM72,CCDC122,CDKN1A,BTG2,SERPINE2,CHD6,SLC2A1,MAIP1,ETS1,SLC4A4,ETS2,MYLK3,IGF1R,TTC28,LGALS3,RSRC1,PDK4,HMGCS2,USP8,CPT1A,EMX2,NCOA3,PRKCE,IGFBP3,ARID5B,DLEC1,TRAF3,DDIT4,MASP2,ANGPTL4,RAD54L2,SFI1,AHDC1,CDKL1,TRIM56,KANK1,SDC4,FBF1,CACNA1A,METTL21A,NDRG1,THBS1,NPAS2,ZNF26,ARNTL,ZFP36L1,BCL2L11,ATXN1,TTPA,APOB,GC,SRGAP1,WNT3,ZFHX3,TGFB1,PTCH1,STAT3,EPHX1,FBXL17,TMEM192,FBXL18,PLEKHA3,NR1D1,ASS1,SSH1,CPEB1,MAVS,GON4L,BHLHE40,BCL2,ASB3,FGFR2,ZNF652
adipose - hibernation, up	1192	ISL1	980.7	ARCHS4 Coexpression,1130;Enrichr Queries,963;GTEx Coexpression,849	CDKN1C,CDKN1A,BTG2,SERPINE2,TMEM200A,INPPL1,XYLT2,CHD6,ARID4A,ADM,ETS1,RND3,ZDHHC2,GLS,AKAP12,SCMH1,RASSF6,PABPC4L,PDK4,SOX4,ARFGEF3,TPD52,TRIQK,LIMCH1,NCOA3,IGFBP3,DLEC1,FOXP4,HCFC2,EML5,SELENOM,ZEB2,SETBP1,DDIT4,RRAGD,CTBP2,SMIM29,PRICKLE2,CACNA1A,GATA2,THBS1,SLC7A3,MTMR7,SCUBE2,APH1B,PLAGL1,GCNT2,ABL1,TNRC18,GC,RAI2,RUNX1T1,OSBPL7,EGLN3,ZFHX3,PRRX1,AUTS2,SYT1,ABCA5,FOXF1,SETD1B,PLK2,CADPS,NR2F1,CDC42BPA,NFATC4,MLPH,ETNK1,BHLHE40,MKX,FGFR2,CDS2
adipose - hibernation, up	1193	TLX3	981.0	ARCHS4 Coexpression,656;Enrichr Queries,1383;GTEx Coexpression,904	B4GALT2,MIDN,CHD7,CHD6,HOXC13,PTPN23,ENO2,SOGA1,CELSR3,ZFYVE28,SHF,GRM2,HOXA9,PALM,GDAP1L1,FBRSL1,HMG20B,RAC3,LDLRAP1,HOXA7,GRIPAP1,EMX2,NCOA3,LMTK3,AFAP1,SOX12,MAPK8IP3,MADD,ANKS6,ZNF358,SFI1,ARL8A,LLGL1,SPTBN4,NUMBL,PAXIP1,PKN3,TRANK1,CACNA1A,AGAP3,GATA2,SEZ6L2,RPAP2,GOLGA7B,TMEM201,KLC2,KIF3C,RUNX1T1,HES4,JAG2,KDM4C,IRX5,NR2F1,NFATC1,PRRC2B,TRMT9B,ZNF618,STRC,BHLHE40,LHX6,UBAP1L
adipose - hibernation, up	1194	HOXB13	982.3	ARCHS4 Coexpression,1173;Enrichr Queries,1087;ReMap ChIP-seq,268;GTEx Coexpression,1401	TES,JADE1,TMEM131L,CXCL14,TXNDC16,ARHGAP35,MYLK3,SLC4A5,ELK4,LGALS3,HOXA9,ZC3H12A,RASSF6,PDK4,HOXA1,CCNL1,LGALS8,HOXA7,HOXA6,SOX4,TPD52,MEF2A,ARRDC4,ARL10,CPT1A,TLE1,DAPK1,BROX,IGFBP3,FAM118A,HNF1B,DLEC1,RPGRIP1L,WBP11,ASRGL1,GANC,ERN1,EML5,AZGP1,IFT81,RUFY3,DDIT4,UHRF1BP1,SRSF5,PHLDB2,ATF4,CDKL1,ZBED9,NDRG3,ANKRD16,ABHD2,CWF19L2,CACNA1A,GATA2,SPATA6,RPAP2,NDRG1,CAMSAP2,SCUBE2,ATXN1,MYO6,SLC38A6,E4F1,SUDS3,RPRD1A,SEC31A,CTC1,ZRANB1,RBPMS,FOXF1,GREB1,SETDB2,EPHX1,NR2F1,TRIP4,GULP1,ACER2,WNK1,GOLGB1,BHLHE40,STRN,MKX,CDK12,UBE2K,ZNF652,SCYL3,CCDC122,CDKN1A,BTG2,SLC35F5,CHD6,ADM,HOXC13,HEBP2,GRM2,HMG20B,HMGCS2,LBR,ARFGEF3,EMX2,RBM18,NCOA3,TERF2,SLC22A23,TRAF3,PEAK1,EVL,HBEGF,STX19,BRAT1,DNAH6,SNX30,THBS2,THBS1,ARNTL,FAM184A,SNX25,TRA2A,GNA12,GCNT2,SHOC2,FAM47E,ZSWIM7,EIF4E,ATE1,EGLN3,ATAD5,PRRX1,TXNRD1,STAT3,FBXL17,KLF2,MLPH,NEDD4,FAU
adipose - hibernation, up	1195	OVOL2	982.3	ARCHS4 Coexpression,1493;Enrichr Queries,1128;ReMap ChIP-seq,296;GTEx Coexpression,1012	DDR1,BCAR3,ZNF331,CDKN1A,CCDC120,SERPINE2,PIGN,CHD6,ADM,PPP1R13L,EFHD1,PLEKHN1,TGM5,SLC39A2,TPD52,NCOA3,IGFBP3,CTNNBIP1,DLEC1,IL17RE,SLC22A23,DDIT4,EEF1A2,CHMP4A,EPHA1,PLPP2,ZNF750,GTF3C2,SMIM29,SDC4,STX19,CACNA1A,EVPL,THBS1,SEL1L3,STC2,KIAA1522,ATOH8,SH3BP4,SUDS3,RIBC2,EGLN3,CDC42BPG,ARHGAP25,IFFO1,ASS1,TMPPE,AFDN,SH3YL1,MLPH,TMEM54,MYO5C,BHLHE40,FGFR2,PLEKHM3
adipose - hibernation, up	1196	POU4F1	984.3	ARCHS4 Coexpression,812;Enrichr Queries,1094;GTEx Coexpression,1047	RYR1,CDKN1C,TRIM72,PTPRU,CDKN1A,LY75,CHD6,ADM,TMEM131L,CELSR3,GRM2,EME1,PALM,GDAP1L1,RAC3,RTTN,KIF1B,SOX4,CDK5RAP2,DUSP4,ARL10,CCDC112,EMX2,KLF12,ESCO1,NCOA3,IGFBP3,ARID5B,VRK1,DLEC1,SOX12,KLHL41,PGM2L1,SFPQ,ZC2HC1A,KIF2A,PAPPA,RUFY3,DDIT4,TOX,LLGL1,SMIM29,TSHZ3,NPRL3,CACNA1A,GATA2,CAMSAP1,ORC6,SNX25,UBR5,KIF3C,IL12RB2,RUNX1T1,FANCI,EGLN3,ZFHX3,AUTS2,IRX5,AMFR,USP22,STAC3,NR2F1,NEB,PRRC2B,CYLD,AFDN,ZNF618,ABI2,BHLHE40,BCOR,EZH2
adipose - hibernation, up	1197	CRX	985.8	Literature ChIP-seq,85;ARCHS4 Coexpression,1333;Enrichr Queries,919;GTEx Coexpression,1606	DGKE,MAML2,ARID4A,DCAF8,JADE2,ETS1,BACH1,ETS2,CELSR3,ARHGAP35,DCAF1,TBK1,TRIM25,SOX4,SEMA6C,SMARCC1,CDKL5,IGFBP3,CTNNBIP1,MITF,DLEC1,DHX40,MAK,PRPF3,MASP2,FAM76B,SRFBP1,RAD54L2,ATF4,EPHA2,OSBP2,TPH1,CABP5,ENDOD1,CACNA1A,SLC1A4,GATA2,SLC1A7,ZNF26,NPC1L1,TTPA,PLXNA2,PIP5K1A,IP6K1,SRGAP1,RAI2,CDR2,IMPG2,PRELID2,NR2F1,HMGA1,TMEM192,MTHFR,NFATC1,MCC,ANKHD1,DNAJC18,TRMT9B,SP4,BHLHE40,SNAI1,UNC119,MXD1,FGFR2,RERE,TRIM72,CCDC122,CDKN1A,MEGF10,USP32,CHD6,SLC2A1,ADAR,PTPN23,PHF8,FYCO1,EPB41L4A,PPP1R13L,DACT3,KIF1B,STPG1,OFD1,KDM6B,EMX2,NCOA3,COMMD10,KREMEN1,SMC1A,KIF6,AP3B2,ZEB2,TRAF3,PLEKHO1,ARHGEF2,DEPDC5,SFI1,DCP2,KDM3B,SMIM29,FOXK1,METTL21A,THBS1,EHBP1,TMEM201,EXOSC10,NFIL3,POLR2A,SERTAD2,SPP2,GC,NKTR,KCNJ10,POLN,STAT3,CADPS,HUWE1,ASPRV1,MAD2L2,NEURL4
adipose - hibernation, up	1198	IRX4	986.3	ARCHS4 Coexpression,716;Enrichr Queries,1129;GTEx Coexpression,1114	DDR1,PTPRU,CDKN1A,CCDC120,RTKN,SERPINE2,DGKA,CHD6,ADM,CRAMP1,HOXC13,AQP3,CXCL14,SOGA1,TGM1,PPP1R13L,CEP170B,PLEKHN1,TGM5,SLC39A2,EPHB4,PHLDA3,DENND2C,NCOA3,IGFBP3,CTNNBIP1,DLEC1,GAN,DDIT4,EEF1A2,EPHA1,AJUBA,ZNF750,PLEC,IPPK,NOTCH3,SMIM29,NPRL3,CACNA1A,ITPR3,GATA2,EVPL,NDRG1,THBS1,ASIC4,STC2,KIAA1522,WNT3,JAG2,SLC10A6,EGLN3,IRX5,CDC42BPG,SEC16A,AHNAK2,NR2F1,IFFO2,INHBB,WNK2,BHLHE40,EPPK1,PLXNB1,SERINC2,FGFR2,BPIFC
adipose - hibernation, up	1199	ZFP57	986.7	ARCHS4 Coexpression,1328;Enrichr Queries,528;GTEx Coexpression,1104	DDR1,CDKN1C,TOP2A,CDKN1A,BTG2,MEGF10,SERPINE2,POGK,DYSF,CHD6,SLC2A1,ARID4A,TMEM131L,AKAP12,C1QTNF4,ZCWPW2,LGALS3,RASSF1,HOXA9,MDK,PEA15,JARID2,SOX4,DUSP4,TGIF1,PAQR6,S100A1,IGFBP4,NCOA3,IGFBP3,ARID5B,DLEC1,KIF6,COMMD7,SHTN1,ZEB2,ACAP1,DDIT4,ULK3,ELMO1,SIK1,ANGPTL4,PHLDB2,ARL8A,LLGL1,EPHA2,HBEGF,RAI14,CEP104,CLDND1,STXBP3,SMIM29,CACNA1A,THBS2,GATA2,NDRG1,THBS1,PRIMPOL,PLAGL1,GCNT2,APOD,TCFL5,IL12RB2,ZNF462,GABBR1,KCNJ10,PLK2,SYNJ2,ARHGAP25,KLF2,SPSB3,DBNDD2,WNK1,BHLHE40,NACAD,FXYD5,FGFR2,ASB1
adipose - hibernation, up	1200	TIGD3	986.7	ARCHS4 Coexpression,404;Enrichr Queries,1194;GTEx Coexpression,1362	ARHGAP9,CDKN1C,TOP2A,RIPOR2,CDKN1A,BTG2,WIPF1,SLC44A2,CHD6,DYSF,ADM,RAB43,MDK,XPO6,PDK4,FLOT2,PHACTR1,SLC16A3,MYBL1,DUSP4,TLE3,NCOA3,DLEC1,TNFRSF1B,ARHGAP45,ACAP1,B3GNT8,TRAF3,ELF4,MAK,ZNF319,DDIT4,PRKD2,ANGPTL4,SASH3,AKNA,SMIM29,RGS14,STXBP2,TRANK1,CACNA1A,DENND3,ZDHHC18,NFIL3,ATOH8,ZNF746,CHST15,SLC19A1,WDTC1,ACBD6,EGLN3,AOC2,TGFB1,MBOAT7,ARHGAP27,ARHGAP25,KLF2,DEF6,CCDC88B,SLC6A6,POLA2,RNF149,BHLHE40,ZYX,UNC119,LRCH4,MXD1
adipose - hibernation, up	1201	SP110	987.7	ARCHS4 Coexpression,800;Enrichr Queries,1047;GTEx Coexpression,1116	ARHGAP9,RIPOR2,CDKN1A,WIPF1,LRRK2,ADAR,ADM,ETS1,MILR1,LGALS3,XPO6,TRIM25,MAP3K8,IL15RA,SLC38A1,RNASET2,ANKRD44,NCOA3,TAP1,SERPINB9,DLEC1,TNFRSF1B,ARHGAP45,ACAP1,ELF4,PRKD2,CFB,LY6E,SASH3,CD274,AKNA,UBA7,SP140,TRANK1,DENND3,THBS1,HELZ2,ZDHHC18,RNF213,TGFB1,TNFRSF9,STAT3,EIF2AK2,ARHGAP27,ARHGAP25,DEF6,KLF2,CCDC88B,MOV10,ZNFX1,RNF149,BHLHE40,FXYD5,MXD1
adipose - hibernation, up	1202	ZBTB49	988.5	ARCHS4 Coexpression,1017;GTEx Coexpression,960	PLEKHF2,SASH3,RIPOR2,SCYL3,ZNF174,AKNA,WIPF1,RNF38,TRANK1,NOD1,NRF1,TMEM260,PKD1L3,TMEM131L,ZNF7,ZDHHC18,XPO6,ZNF746,FYN,SUPT20H,QSOX2,ZNF687,RNF111,ACBD6,GPR39,GIT2,PCIF1,CMTM6,RPA1,ZNF10,TAP1,ARHGAP25,PATL1,ARHGAP45,PIGB,CYLD,MAU2,ZC2HC1B,PIK3IP1,RNF149,ZNF319,ZNF438,CCDC174,MXD1
adipose - hibernation, up	1203	TCF23	988.7	ARCHS4 Coexpression,1542;Enrichr Queries,1158;GTEx Coexpression,266	DET1,CPM,TRIM72,CCDC122,NRP2,CDKN1A,BTG2,TMEM200B,TMEM200A,PRDM5,CHD6,SLC2A1,ARID4A,CXCL14,TTC28,ADAMTS4,AKAP13,LGALS3,MDK,REV3L,PDK4,EMILIN1,HMGCS2,EPHB4,SOX4,DUSP4,STPG1,EMX2,NCOA3,IGFBP3,MITF,DLEC1,AXIN2,OSMR,PRLR,WDR35,KIF6,RAP2C,ZNF516,DDIT4,ANGPTL4,SFT2D2,CDKL1,EPHA2,HBEGF,PLEKHH2,TSHZ3,NPRL3,CACNA1A,PDS5B,GATA2,THBS1,ZNF26,SLC7A3,OLFML3,PDGFC,TNRC18,RAI2,POLN,GREB1,EPHX1,TMEM192,NR1D1,MCC,NFATC4,PRRC2A,ZNF618,STRC,BHLHE40,ZYX,TAB3,FXYD6
adipose - hibernation, up	1204	ZBTB32	989.7	ARCHS4 Coexpression,400;Enrichr Queries,1144;GTEx Coexpression,1425	TOP2A,CALR3,CDKN1A,LY75,DNHD1,MCM10,PRDM2,ADAR,JADE2,TMEM131L,ETS1,LGALS3,FAM186B,ZC3H12A,MAP3K8,CMTR1,CCDC38,DUSP4,PPP1R16B,KDM6B,KSR1,IGFBP4,NCOA3,TAP1,SERPINB9,DLEC1,TNFRSF1B,MED26,EID3,ACAP1,TRAF3,DDIT4,RAPGEF1,AHRR,ANGPTL4,CFAP53,PAOX,HBEGF,SASH3,CD274,SDC4,SP140,KMT2B,CACNA1A,PROCA1,NDRG1,RASGRP1,SNX25,RIBC2,IL12RB2,NOP14,CARMIL2,ODF2,TNFRSF9,MBD2,MYO9B,NFATC1,TMPRSS12,KLF2,NFKB2,AGBL5,CCDC88B,TBL2,TNIP1,PSAT1,BHLHE40,CCDC88C,BCL2,BAX,TCF3
adipose - hibernation, up	1205	TBPL1	990.5	ARCHS4 Coexpression,575;GTEx Coexpression,1406	CALR3,KMT2D,RGSL1,CABP5,INPPL1,PTPN23,MLLT6,APH1B,FAM186B,TNRC18,CIC,EIF4E,RAB11FIP5,RIBC2,MFAP3L,ARHGEF11,SRRM2,KHNYN,ODF2,CHPF2,CCDC136,SEC16A,MYO9B,VRK1,ELOVL7,ACTN4,TMPRSS12,SCAF1,EML3,PRRC2A,AGBL5,MORF4L1,TTLL5,NEURL4,EID3,TBL2,KIF2A,MAP7D1,RAPGEF1,PRR12,CFAP53,PPP1R12C,EIF1B,SF1,GRINA
adipose - hibernation, up	1206	ZNF367	992.0	ARCHS4 Coexpression,956;Enrichr Queries,1126;GTEx Coexpression,894	TOP2A,CDKN1A,SUV39H1,NCAPG2,GMNN,MCM10,CKS1B,EME1,NCK2,RTTN,MYBL1,LBR,TMPO,NCOA3,CTDSPL,VRK1,ELOVL7,SMC1A,WDR76,RBL1,KIF2A,DDIT4,KIF20B,ANAPC1,OSBP2,GSTCD,CABP5,ENDOD1,TYMS,THBS1,PGRMC1,ORC6,EXOSC9,CTNNAL1,MFAP3L,FANCI,PTPN18,ZNF185,ATAD5,CBX3,PCGF5,SAAL1,RPA1,DEK,AGBL5,POLA2,PSAT1,BHLHE40,RAD18,EZH2
adipose - hibernation, up	1207	ZNF717	992.3	ARCHS4 Coexpression,1149;Enrichr Queries,804;GTEx Coexpression,1024	CCDC122,RBM28,SPEF2,SERPINE2,MAML2,CHD7,PRDM5,CHD6,FBXO22,EDA2R,MYLK3,AKAP12,EPB41L4A,REV3L,POLH,TGIF1,DDX18,ZNF283,DAPK1,NCOA3,ELAC1,WDR75,MITF,DLEC1,OBSCN,SETBP1,TRAF3,NFX1,PEAK1,RPUSD2,MAP7D1,DDIT4,SFT2D2,ZNF234,ANAPC1,SMIM29,CTBP2,SHMT2,KMT2C,TRANK1,CACNA1A,THBS1,RPAP2,ZNF26,TTN,PDGFC,PLXNA2,IGF2BP3,UTP20,FAM47E,CNTLN,ZFHX3,DNAH11,AUTS2,RHBDD1,PTCH1,AHNAK2,SAAL1,TMEM192,EIF2AK4,RAD50,CMSS1,NBEA,WNK1,CROCC,NEDD4,BHLHE40,MDM2,BCL2,ERCC8,OTUD1,ASB3,TAF1,GRINA
adipose - hibernation, up	1208	HMGA1	992.3	ARCHS4 Coexpression,722;Enrichr Queries,1068;GTEx Coexpression,1187	TOP2A,MDC1,CDKN1A,NCAPG2,SLC2A1,MCM10,PTPN23,CKS1B,HK1,AKAP12,LGALS3,PTBP1,EME1,RPS19,RAC3,HOXA1,POLH,EPHB4,TMPO,TEAD4,SMARCC1,TPM4,ACTN1,NCOA3,THOC3,ACTN4,WDR76,TRAF3,DDIT4,KIF20B,PRR12,ANAPC1,EPHA2,PLEC,SMARCD1,SF3B2,SMIM29,SHMT2,PKN3,GSTCD,SRRT,ITPR3,TYMS,NDRG1,THBS1,ZFP36L1,ORC6,PDCD11,PODXL,ABL1,IGF2BP3,GCN1,FANCI,HNRNPA3,PDAP1,DEK,SCAF1,PRRC2A,PSAT1,HNRNPA2B1,BHLHE40,ZYX,BAX,TCF3,RAD18,BCAR1,EZH2
adipose - hibernation, up	1209	LIN28B	992.7	ARCHS4 Coexpression,702;Enrichr Queries,970;GTEx Coexpression,1306	TOP2A,CALR3,CDKN1A,CHD7,GMNN,CHD6,JADE1,MCM10,ADM,SMC3,IGF1R,CKS1B,MDK,FAM186B,JARID2,SOX4,TMPO,SMARCC1,NCOA3,IGFBP3,ANXA11,DLEC1,VRK1,HIC2,ZEB2,EID3,CCNY,DDIT4,EPHA1,CFAP53,DCP2,ZBED9,SMIM29,CACNA1A,PROCA1,THBS1,SLC7A3,PODXL,IGF2BP3,QSER1,RAB11FIP5,RIBC2,RUNX1T1,GSTM3,ZFHX3,SYT1,RBPMS,ODF2,CCDC136,GREB1,NR2F1,HMGA1,KLHL23,TMPRSS12,PRRC2A,PLEKHA8,GULP1,AGBL5,MAD2L2,KITLG,TBL2,PSAT1,BHLHE40,HNRNPA2B1,PLP2,LRCH4,UBE2K,FGFR2,EZH2
adipose - hibernation, up	1210	ETV3L	993.0	ARCHS4 Coexpression,877;Enrichr Queries,779;GTEx Coexpression,1323	CDKN1A,BTG2,LY75,BHLHE41,ADM,TMEM131L,LRRC32,EME1,ZC3H12A,SH3PXD2B,MAP3K8,DUSP4,ARRDC4,KDM6B,ARHGEF11,IL15RA,SERPINB9,VRK1,DLEC1,AMPD2,AMPD3,TNFRSF1B,RNF144B,KIF2A,TRAF3,DDIT4,SPATA13,NINJ1,MADD,AHRR,ANGPTL4,TLN2,EPHA2,PPP1R15A,CD274,KANK1,TPH1,SMIM29,SDC4,DHX8,CACNA1A,TYMS,SEZ6L2,THBS1,ORC6,IRAK2,SNX25,UBR5,EPB41L3,ABL2,NRIP3,HES4,IMPG2,ATAD5,TNFRSF9,PDE2A,EIF2AK2,NFKB2,ABTB2,TRMT9B,TNIP1,BHLHE40,BCL2,TRIP10,SIGLEC1,UBAP1L
adipose - hibernation, up	1211	ZNF761	993.7	ARCHS4 Coexpression,1033;Enrichr Queries,807;GTEx Coexpression,1141	ZNF331,CDKN1A,BTG2,CHD6,SLC2A1,INPPL1,ADM,CCAR1,ELK4,AKAP12,PNN,LGALS3,HMG20B,CIC,OFD1,TGIF1,CCDC38,SLC38A1,CPT1A,WSB1,LIMCH1,CHPF2,NCOA3,PRPF4B,SERPINB9,DLEC1,MORF4L1,AEBP2,TRAF3,GAN,HNRNPUL2,PRPF3,MAP7D1,DDIT4,SPATA13,FAM193B,PLIN2,ARHGEF2,PPP1R12C,PPP1R15A,KDM3A,SMIM29,KMT2C,NOL8,NEDD9,GATA2,NDRG1,THBS1,ATAD2B,HELZ2,ABR,NFIL3,STC2,TRA2A,GCNT2,ZNF667,METTL6,PIP5K1C,ST3GAL1,EIF4E,EGLN3,GREB1,ELP2,SCAF1,PRRC2A,MOV10,SLC6A6,RPS27,MLPH,GOLGB1,ETNK1,CDC16,BHLHE40,ZYX,GRINA
adipose - hibernation, up	1212	ZNF221	994.3	ARCHS4 Coexpression,1378;Enrichr Queries,979;GTEx Coexpression,626	CCDC122,DOCK4,ICE1,ZNF292,CHD6,INPPL1,FBXO22,NUDT6,EDA2R,IGF1R,AKAP12,RSRC1,REV3L,ZNF404,POLH,STPG1,TTC37,KLF12,CDKL5,USP49,ZNF283,NCOA3,IGFBP3,USP45,DLEC1,KIF6,WDR76,SETBP1,PAPPA,DDIT4,BDP1,KIF20B,ZNF234,ANAPC1,TRIM56,SF1,ZNF594,PAXIP1,SMIM29,GSTCD,KMT2C,RPAP2,THBS1,PRIMPOL,TTN,RNF213,ZKSCAN8,IGF2BP3,SRGAP1,SOCS5,CASP8AP2,ZNF462,ZNF583,ATP8B3,ATAD5,POLN,EIF2AK2,TMEM192,NEB,EIF2AK4,ZNF35,PRRC2A,MLLT10,RAD50,NBEA,GPR180,STRC,BHLHE40,ERCC8
adipose - hibernation, up	1213	ZNF714	995.3	ARCHS4 Coexpression,781;Enrichr Queries,1214;GTEx Coexpression,991	TOP2A,CCDC122,NCAPG2,GMNN,CHD7,CHD6,INPPL1,MCM10,PTPN23,IGF1R,TRIM25,CIC,LBR,SOX4,TMPO,ARRDC4,SLC38A1,USP49,ZNF283,CHPF2,NCOA3,USP45,ANXA11,THOC3,VRK1,ACTN4,KIF6,EML5,INF2,ELF4,MAP7D1,MTF2,RAPGEF1,ZNF677,ARHGEF2,BDP1,KIF20B,PPP1R12C,ANAPC1,PAXIP1,GSTCD,NOL9,TYMS,RASGRP1,RPAP2,ORC6,METTL6,EIF4E,QSER1,FANCI,CPSF6,ZNF185,ATAD5,HMGA1,UPF3B,DEK,SCAF1,TRMT9B,TNIP1,HNRNPA2B1,BHLHE40,MDM2,ASB3,RAD18,EZH2,GRINA
