Query Name	Rank	TF	Score	Library	Overlapping_Genes
liver - post-fed reversed, down	378	ZNF775	495.3	ARCHS4 Coexpression,98;Enrichr Queries,203;GTEx Coexpression,1185	RPLP2,TNS1
liver - post-fed reversed, down	379	RUNX2	496.6	Literature ChIP-seq,50;ARCHS4 Coexpression,913;Enrichr Queries,200;ReMap ChIP-seq,29;GTEx Coexpression,1291	PC,RPLP2,INHBB,TNS1,FBXO9
liver - post-fed reversed, down	380	PAX4	497.7	ARCHS4 Coexpression,1021;Enrichr Queries,307;GTEx Coexpression,165	FABP1,HSD17B13
liver - post-fed reversed, down	381	TAL1	497.8	Literature ChIP-seq,97;ARCHS4 Coexpression,1373;ENCODE ChIP-seq,77;Enrichr Queries,357;ReMap ChIP-seq,202;GTEx Coexpression,881	GCLC,RRBP1,TNS1
liver - post-fed reversed, down	382	MNX1	498.8	Literature ChIP-seq,96;ARCHS4 Coexpression,407;Enrichr Queries,1343;GTEx Coexpression,149	RRBP1,TNS1
liver - post-fed reversed, down	383	NEUROG3	499.7	ARCHS4 Coexpression,235;Enrichr Queries,1232;GTEx Coexpression,32	FABP1
liver - post-fed reversed, down	384	FOXQ1	500.3	ARCHS4 Coexpression,25;Enrichr Queries,362;GTEx Coexpression,1114	COL27A1,INHBB,RRBP1
liver - post-fed reversed, down	385	DNTTIP1	500.5	ARCHS4 Coexpression,718;GTEx Coexpression,283	
liver - post-fed reversed, down	386	CTCFL	500.6	ARCHS4 Coexpression,992;ENCODE ChIP-seq,87;Enrichr Queries,146;ReMap ChIP-seq,124;GTEx Coexpression,1154	GCLC,RPLP2,TNS1
liver - post-fed reversed, down	387	DBX2	500.7	ARCHS4 Coexpression,34;Enrichr Queries,30;GTEx Coexpression,1438	BBOX1,INHBB,TNS1
liver - post-fed reversed, down	388	TCF7	502.0	Literature ChIP-seq,41;ARCHS4 Coexpression,1075;Enrichr Queries,697;ReMap ChIP-seq,252;GTEx Coexpression,445	RPLP2,TNS1
liver - post-fed reversed, down	389	DMRTA2	502.0	ARCHS4 Coexpression,526;Enrichr Queries,104;GTEx Coexpression,876	INHBB
liver - post-fed reversed, down	390	BHLHE23	503.5	ARCHS4 Coexpression,456;GTEx Coexpression,551	
liver - post-fed reversed, down	391	ARID3A	504.6	ARCHS4 Coexpression,564;ENCODE ChIP-seq,85;Enrichr Queries,960;ReMap ChIP-seq,216;GTEx Coexpression,698	GCLC
liver - post-fed reversed, down	392	KLF13	505.5	ARCHS4 Coexpression,985;Enrichr Queries,400;ReMap ChIP-seq,57;GTEx Coexpression,580	RPLP2,TNS1
liver - post-fed reversed, down	393	ZNF467	506.3	ARCHS4 Coexpression,537;Enrichr Queries,164;GTEx Coexpression,818	TNS1
liver - post-fed reversed, down	394	NFAT5	508.3	ARCHS4 Coexpression,262;Enrichr Queries,294;GTEx Coexpression,969	TNS1
liver - post-fed reversed, down	395	ZIC2	508.7	ARCHS4 Coexpression,324;Enrichr Queries,994;GTEx Coexpression,208	
liver - post-fed reversed, down	396	SKOR1	509.0	ARCHS4 Coexpression,848;GTEx Coexpression,170	COL27A1
liver - post-fed reversed, down	397	ATF2	509.0	ARCHS4 Coexpression,1118;ENCODE ChIP-seq,66;Enrichr Queries,722;ReMap ChIP-seq,220;GTEx Coexpression,419	GCLC
liver - post-fed reversed, down	398	ZNF117	511.7	ARCHS4 Coexpression,171;Enrichr Queries,1327;GTEx Coexpression,37	INHBB,TNS1
liver - post-fed reversed, down	399	SNAI3	512.0	ARCHS4 Coexpression,252;Enrichr Queries,903;GTEx Coexpression,381	
liver - post-fed reversed, down	400	RFX3	512.7	ARCHS4 Coexpression,637;Enrichr Queries,666;GTEx Coexpression,235	
liver - post-fed reversed, down	401	MIXL1	514.7	ARCHS4 Coexpression,852;Enrichr Queries,105;GTEx Coexpression,587	INHBB
liver - post-fed reversed, down	402	ZNF586	515.0	ARCHS4 Coexpression,75;Enrichr Queries,686;GTEx Coexpression,784	RRBP1
liver - post-fed reversed, down	403	ZNF483	515.7	ARCHS4 Coexpression,422;Enrichr Queries,639;GTEx Coexpression,486	
liver - post-fed reversed, down	404	ESRRA	516.0	ARCHS4 Coexpression,1121;ENCODE ChIP-seq,105;Enrichr Queries,554;ReMap ChIP-seq,21;GTEx Coexpression,779	PC,RPLP2
liver - post-fed reversed, down	405	HMG20B	516.0	ARCHS4 Coexpression,519;Enrichr Queries,651;GTEx Coexpression,378	
liver - post-fed reversed, down	406	GFI1B	516.4	Literature ChIP-seq,95;ARCHS4 Coexpression,1451;Enrichr Queries,492;ReMap ChIP-seq,147;GTEx Coexpression,397	GCLC,RPLP2
liver - post-fed reversed, down	407	THRB	517.3	ARCHS4 Coexpression,1334;Enrichr Queries,106;GTEx Coexpression,112	TNS1
liver - post-fed reversed, down	408	RXRG	518.0	ARCHS4 Coexpression,719;Enrichr Queries,232;GTEx Coexpression,603	TNS1
liver - post-fed reversed, down	409	TCF4	520.2	Literature ChIP-seq,36;ARCHS4 Coexpression,1069;Enrichr Queries,264;ReMap ChIP-seq,12;GTEx Coexpression,1220	GCLC,COL27A1,RPLP2,BBOX1,TNS1
liver - post-fed reversed, down	410	ELK4	520.6	ARCHS4 Coexpression,1125;ENCODE ChIP-seq,40;Enrichr Queries,581;ReMap ChIP-seq,72;GTEx Coexpression,785	RPLP2,FBXO9
liver - post-fed reversed, down	411	ZNF253	521.0	ARCHS4 Coexpression,73;Enrichr Queries,593;GTEx Coexpression,897	RRBP1
liver - post-fed reversed, down	412	HOXA4	521.3	ARCHS4 Coexpression,570;Enrichr Queries,87;GTEx Coexpression,907	TNS1
liver - post-fed reversed, down	413	ZIK1	522.0	ARCHS4 Coexpression,70;Enrichr Queries,1113;GTEx Coexpression,383	RRBP1
liver - post-fed reversed, down	414	PREB	523.3	ARCHS4 Coexpression,314;Enrichr Queries,473;GTEx Coexpression,783	RRBP1
liver - post-fed reversed, down	415	ZNF428	523.3	ARCHS4 Coexpression,55;Enrichr Queries,147;GTEx Coexpression,1368	RPLP2
liver - post-fed reversed, down	416	CCDC17	524.0	ARCHS4 Coexpression,207;GTEx Coexpression,841	GCLC
liver - post-fed reversed, down	417	SETDB1	524.0	Literature ChIP-seq,98;ARCHS4 Coexpression,901;ENCODE ChIP-seq,39;Enrichr Queries,905;ReMap ChIP-seq,84;GTEx Coexpression,1117	GCLC,PC,RPLP2
liver - post-fed reversed, down	418	RFX1	526.3	ARCHS4 Coexpression,418;Enrichr Queries,607;ReMap ChIP-seq,25;GTEx Coexpression,1055	PC,RPLP2
liver - post-fed reversed, down	419	INSM2	527.0	ARCHS4 Coexpression,505;Enrichr Queries,628;GTEx Coexpression,448	
liver - post-fed reversed, down	420	PRDM1	527.0	ARCHS4 Coexpression,896;ENCODE ChIP-seq,65;Enrichr Queries,1084;ReMap ChIP-seq,66;GTEx Coexpression,524	HSD17B13,RRBP1
liver - post-fed reversed, down	421	HHEX	528.3	ARCHS4 Coexpression,1067;Enrichr Queries,904;ReMap ChIP-seq,18;GTEx Coexpression,124	FABP1,RRBP1
liver - post-fed reversed, down	422	PRDM14	528.6	Literature ChIP-seq,49;ARCHS4 Coexpression,1250;Enrichr Queries,70;ReMap ChIP-seq,24;GTEx Coexpression,1250	RPLP2,INHBB,HSD17B13
liver - post-fed reversed, down	423	ATF3	530.3	Literature ChIP-seq,109;ARCHS4 Coexpression,975;ENCODE ChIP-seq,49;Enrichr Queries,999;ReMap ChIP-seq,38;GTEx Coexpression,1012	PC,RPLP2
liver - post-fed reversed, down	424	RFX2	530.5	ARCHS4 Coexpression,413;Enrichr Queries,324;ReMap ChIP-seq,50;GTEx Coexpression,1335	RPLP2,TNS1
liver - post-fed reversed, down	425	ZNF341	531.7	ARCHS4 Coexpression,513;Enrichr Queries,565;GTEx Coexpression,517	
liver - post-fed reversed, down	426	CREB3L2	532.3	ARCHS4 Coexpression,15;Enrichr Queries,22;GTEx Coexpression,1560	COL27A1,RRBP1,TNS1
liver - post-fed reversed, down	427	DUXA	532.3	ARCHS4 Coexpression,1284;Enrichr Queries,299;GTEx Coexpression,14	TNS1
liver - post-fed reversed, down	428	MEF2B	532.5	ARCHS4 Coexpression,278;Enrichr Queries,804;ReMap ChIP-seq,204;GTEx Coexpression,844	
liver - post-fed reversed, down	429	NFIA	533.3	ARCHS4 Coexpression,1288;Enrichr Queries,210;GTEx Coexpression,102	TNS1
liver - post-fed reversed, down	430	VEZF1	534.0	ARCHS4 Coexpression,914;Enrichr Queries,529;GTEx Coexpression,159	TNS1
liver - post-fed reversed, down	431	RREB1	534.3	ARCHS4 Coexpression,494;Enrichr Queries,375;GTEx Coexpression,734	TNS1
liver - post-fed reversed, down	432	NHLH1	534.7	ARCHS4 Coexpression,318;Enrichr Queries,1055;GTEx Coexpression,231	
liver - post-fed reversed, down	433	MTERF1	536.0	ARCHS4 Coexpression,38;GTEx Coexpression,1034	RRBP1
liver - post-fed reversed, down	434	AKAP8	536.7	ARCHS4 Coexpression,650;Enrichr Queries,523;GTEx Coexpression,437	
liver - post-fed reversed, down	435	NCOA2	537.8	ARCHS4 Coexpression,1010;Enrichr Queries,413;ReMap ChIP-seq,102;GTEx Coexpression,626	RPLP2,TNS1
liver - post-fed reversed, down	436	GTF2I	538.0	ARCHS4 Coexpression,538	
liver - post-fed reversed, down	437	ZNF652	538.5	Literature ChIP-seq,155;ARCHS4 Coexpression,611;Enrichr Queries,887;GTEx Coexpression,501	
liver - post-fed reversed, down	438	MBD1	540.0	ARCHS4 Coexpression,1079;Enrichr Queries,336;GTEx Coexpression,205	TNS1
liver - post-fed reversed, down	439	ZNF565	540.7	ARCHS4 Coexpression,99;Enrichr Queries,1156;GTEx Coexpression,367	RRBP1
liver - post-fed reversed, down	440	SP6	541.0	ARCHS4 Coexpression,134;Enrichr Queries,840;GTEx Coexpression,649	RRBP1
liver - post-fed reversed, down	441	ZNF529	541.7	ARCHS4 Coexpression,109;Enrichr Queries,440;GTEx Coexpression,1076	GCLC,RRBP1
liver - post-fed reversed, down	442	HIVEP1	542.0	ARCHS4 Coexpression,1137;Enrichr Queries,290;GTEx Coexpression,199	TNS1
liver - post-fed reversed, down	443	ZNF534	542.5	ARCHS4 Coexpression,388;GTEx Coexpression,697	
liver - post-fed reversed, down	444	ZNF648	542.7	ARCHS4 Coexpression,1054;Enrichr Queries,449;GTEx Coexpression,125	HSD17B13,TNS1
liver - post-fed reversed, down	445	RORA	543.3	ARCHS4 Coexpression,953;Enrichr Queries,243;GTEx Coexpression,434	TNS1
liver - post-fed reversed, down	446	TBX18	544.3	ARCHS4 Coexpression,1479;Enrichr Queries,119;GTEx Coexpression,35	TNS1
liver - post-fed reversed, down	447	ARID5B	545.3	ARCHS4 Coexpression,1047;Enrichr Queries,199;GTEx Coexpression,390	TNS1
liver - post-fed reversed, down	448	HOXC11	545.8	ARCHS4 Coexpression,213;Enrichr Queries,1319;ReMap ChIP-seq,294;GTEx Coexpression,357	INHBB
liver - post-fed reversed, down	449	POU2F1	546.3	ARCHS4 Coexpression,845;Enrichr Queries,732;ReMap ChIP-seq,224;GTEx Coexpression,384	
liver - post-fed reversed, down	450	THAP9	546.3	ARCHS4 Coexpression,76;Enrichr Queries,169;GTEx Coexpression,1394	GCLC,RRBP1
liver - post-fed reversed, down	451	THAP1	546.4	ARCHS4 Coexpression,809;ENCODE ChIP-seq,32;Enrichr Queries,1147;ReMap ChIP-seq,51;GTEx Coexpression,693	GCLC,RPLP2
liver - post-fed reversed, down	452	MAF	546.8	ARCHS4 Coexpression,1467;Enrichr Queries,138;ReMap ChIP-seq,186;GTEx Coexpression,396	RPLP2,TNS1
liver - post-fed reversed, down	453	ZBTB34	547.3	ARCHS4 Coexpression,746;Enrichr Queries,403;GTEx Coexpression,493	TNS1
liver - post-fed reversed, down	454	ZNF540	548.7	ARCHS4 Coexpression,885;Enrichr Queries,428;GTEx Coexpression,333	TNS1
liver - post-fed reversed, down	455	MLXIP	551.7	ARCHS4 Coexpression,1000;Enrichr Queries,430;GTEx Coexpression,225	TNS1
liver - post-fed reversed, down	456	HIVEP3	552.3	ARCHS4 Coexpression,296;Enrichr Queries,365;GTEx Coexpression,996	TNS1
liver - post-fed reversed, down	457	PURB	552.5	ARCHS4 Coexpression,403;GTEx Coexpression,702	
liver - post-fed reversed, down	458	ZNF205	552.7	ARCHS4 Coexpression,550;Enrichr Queries,787;GTEx Coexpression,321	
liver - post-fed reversed, down	459	BCL11A	554.2	ARCHS4 Coexpression,1233;ENCODE ChIP-seq,104;Enrichr Queries,798;ReMap ChIP-seq,132;GTEx Coexpression,504	RPLP2
liver - post-fed reversed, down	460	PLSCR1	554.5	ARCHS4 Coexpression,711;GTEx Coexpression,398	
liver - post-fed reversed, down	461	EMX2	554.7	ARCHS4 Coexpression,279;Enrichr Queries,310;GTEx Coexpression,1075	INHBB
liver - post-fed reversed, down	462	ELF5	556.2	Literature ChIP-seq,122;ARCHS4 Coexpression,1494;Enrichr Queries,15;ReMap ChIP-seq,288;GTEx Coexpression,862	BBOX1,TNS1
liver - post-fed reversed, down	463	PAX2	556.3	ARCHS4 Coexpression,218;Enrichr Queries,1304;GTEx Coexpression,147	COL27A1,BBOX1
liver - post-fed reversed, down	464	ZNF783	556.7	ARCHS4 Coexpression,858;Enrichr Queries,24;GTEx Coexpression,788	COL27A1,TNS1
liver - post-fed reversed, down	465	PHOX2A	557.0	ARCHS4 Coexpression,301;Enrichr Queries,1332;GTEx Coexpression,38	FBXO9
liver - post-fed reversed, down	466	FOXN1	557.3	ARCHS4 Coexpression,599;Enrichr Queries,214;GTEx Coexpression,859	BBOX1
liver - post-fed reversed, down	467	ZFP30	557.7	ARCHS4 Coexpression,258;Enrichr Queries,899;GTEx Coexpression,516	
liver - post-fed reversed, down	468	PBX2	558.8	ARCHS4 Coexpression,533;Enrichr Queries,605;ReMap ChIP-seq,170;GTEx Coexpression,927	RPLP2
liver - post-fed reversed, down	469	FOXD4L5	559.0	ARCHS4 Coexpression,307;Enrichr Queries,1369;GTEx Coexpression,1	PC,INHBB
liver - post-fed reversed, down	470	ASCL5	559.0	ARCHS4 Coexpression,850;GTEx Coexpression,268	
liver - post-fed reversed, down	471	ZNF445	559.0	ARCHS4 Coexpression,1057;Enrichr Queries,448;GTEx Coexpression,172	COL27A1,TNS1
liver - post-fed reversed, down	472	ZFX	559.0	Literature ChIP-seq,46;ARCHS4 Coexpression,1606;Enrichr Queries,483;ReMap ChIP-seq,91;GTEx Coexpression,569	RPLP2,INHBB,FBXO9
liver - post-fed reversed, down	473	MSX1	559.3	ARCHS4 Coexpression,872;Enrichr Queries,780;GTEx Coexpression,26	INHBB
liver - post-fed reversed, down	474	TCF7L2	559.5	Literature ChIP-seq,135;ARCHS4 Coexpression,1492;ENCODE ChIP-seq,1;Enrichr Queries,204;ReMap ChIP-seq,150;GTEx Coexpression,1375	FABP1,COL27A1,RPLP2,RRBP1,TNS1
liver - post-fed reversed, down	475	ZNF708	560.0	ARCHS4 Coexpression,80;Enrichr Queries,1050;GTEx Coexpression,550	RRBP1
liver - post-fed reversed, down	476	ZNF888	560.0	GTEx Coexpression,560	
liver - post-fed reversed, down	477	ZNF671	561.3	ARCHS4 Coexpression,205;Enrichr Queries,977;GTEx Coexpression,502	RRBP1
liver - post-fed reversed, down	478	ZNF592	561.8	ARCHS4 Coexpression,389;Enrichr Queries,425;ReMap ChIP-seq,289;GTEx Coexpression,1144	TNS1
liver - post-fed reversed, down	479	KLF12	562.0	ARCHS4 Coexpression,1294;Enrichr Queries,334;GTEx Coexpression,58	TNS1
liver - post-fed reversed, down	480	MYOG	562.0	ARCHS4 Coexpression,803;ENCODE ChIP-seq,64;Enrichr Queries,788;GTEx Coexpression,593	GCLC,RPLP2
liver - post-fed reversed, down	481	HOXA6	562.7	ARCHS4 Coexpression,1056;Enrichr Queries,95;GTEx Coexpression,537	TNS1
liver - post-fed reversed, down	482	KLF3	562.8	ARCHS4 Coexpression,1163;Enrichr Queries,420;ReMap ChIP-seq,74;GTEx Coexpression,594	BBOX1,TNS1
liver - post-fed reversed, down	483	ATF1	563.2	ARCHS4 Coexpression,1335;ENCODE ChIP-seq,95;Enrichr Queries,544;ReMap ChIP-seq,98;GTEx Coexpression,744	RPLP2
liver - post-fed reversed, down	484	ETS1	563.5	Literature ChIP-seq,47;ARCHS4 Coexpression,1366;ENCODE ChIP-seq,68;Enrichr Queries,847;ReMap ChIP-seq,136;GTEx Coexpression,917	GCLC,RPLP2,FBXO9
liver - post-fed reversed, down	485	IRX1	564.7	ARCHS4 Coexpression,687;Enrichr Queries,1001;GTEx Coexpression,6	RPLP2,INHBB
liver - post-fed reversed, down	486	ZNF491	565.3	ARCHS4 Coexpression,764;Enrichr Queries,393;GTEx Coexpression,539	TNS1
liver - post-fed reversed, down	487	ZIC3	565.8	Literature ChIP-seq,147;ARCHS4 Coexpression,372;Enrichr Queries,1161;GTEx Coexpression,583	
liver - post-fed reversed, down	488	GLI3	566.0	ARCHS4 Coexpression,600;Enrichr Queries,68;GTEx Coexpression,1030	TNS1
liver - post-fed reversed, down	489	ZNF317	567.0	ARCHS4 Coexpression,447;Enrichr Queries,925;GTEx Coexpression,329	
liver - post-fed reversed, down	490	GATA2	567.0	Literature ChIP-seq,59;ARCHS4 Coexpression,1324;ENCODE ChIP-seq,74;Enrichr Queries,303;ReMap ChIP-seq,240;GTEx Coexpression,1402	COL27A1,BBOX1,RRBP1,TNS1
liver - post-fed reversed, down	491	ZNF138	567.0	ARCHS4 Coexpression,82;Enrichr Queries,1086;GTEx Coexpression,533	RRBP1
liver - post-fed reversed, down	492	SRY	567.8	Literature ChIP-seq,111;ARCHS4 Coexpression,543;Enrichr Queries,1315;GTEx Coexpression,302	COL27A1
liver - post-fed reversed, down	493	ZBTB38	568.0	ARCHS4 Coexpression,149;Enrichr Queries,241;GTEx Coexpression,1314	RRBP1,TNS1
liver - post-fed reversed, down	494	DLX4	569.8	Literature ChIP-seq,164;ARCHS4 Coexpression,342;Enrichr Queries,1289;GTEx Coexpression,484	
liver - post-fed reversed, down	495	GSC	570.0	ARCHS4 Coexpression,254;Enrichr Queries,1367;GTEx Coexpression,89	INHBB
liver - post-fed reversed, down	496	HOXA1	571.0	ARCHS4 Coexpression,306;Enrichr Queries,1106;GTEx Coexpression,301	
liver - post-fed reversed, down	497	IKZF4	571.3	ARCHS4 Coexpression,847;Enrichr Queries,318;GTEx Coexpression,549	TNS1
liver - post-fed reversed, down	498	ETV4	571.5	ARCHS4 Coexpression,22;Enrichr Queries,841;ReMap ChIP-seq,135;GTEx Coexpression,1288	COL27A1,RPLP2,RRBP1
liver - post-fed reversed, down	499	MYOD1	571.6	ARCHS4 Coexpression,326;ENCODE ChIP-seq,15;Enrichr Queries,1196;ReMap ChIP-seq,92;GTEx Coexpression,1229	FABP1,RPLP2,TNS1
liver - post-fed reversed, down	500	ZHX1	571.8	ARCHS4 Coexpression,328;Enrichr Queries,616;ReMap ChIP-seq,211;GTEx Coexpression,1132	
liver - post-fed reversed, down	501	NFKB1	572.3	ARCHS4 Coexpression,844;Enrichr Queries,587;ReMap ChIP-seq,171;GTEx Coexpression,687	RPLP2
liver - post-fed reversed, down	502	NFKB2	574.5	ARCHS4 Coexpression,745;Enrichr Queries,827;ReMap ChIP-seq,237;GTEx Coexpression,489	
liver - post-fed reversed, down	503	PLAGL1	575.0	ARCHS4 Coexpression,536;Enrichr Queries,206;GTEx Coexpression,983	TNS1
liver - post-fed reversed, down	504	OVOL2	575.3	ARCHS4 Coexpression,390;Enrichr Queries,1020;ReMap ChIP-seq,295;GTEx Coexpression,596	
liver - post-fed reversed, down	505	ZNF821	575.3	ARCHS4 Coexpression,433;Enrichr Queries,550;GTEx Coexpression,743	
liver - post-fed reversed, down	506	HMX2	575.7	ARCHS4 Coexpression,861;Enrichr Queries,51;GTEx Coexpression,815	INHBB
liver - post-fed reversed, down	507	ZNF114	575.7	ARCHS4 Coexpression,1325;Enrichr Queries,33;GTEx Coexpression,369	COL27A1,INHBB
liver - post-fed reversed, down	508	NFATC4	576.0	ARCHS4 Coexpression,115;Enrichr Queries,331;GTEx Coexpression,1282	RRBP1,TNS1
liver - post-fed reversed, down	509	ZNF398	576.3	ARCHS4 Coexpression,667;Enrichr Queries,688;GTEx Coexpression,374	
liver - post-fed reversed, down	510	ZNF662	577.0	ARCHS4 Coexpression,1456;Enrichr Queries,63;GTEx Coexpression,212	TNS1
liver - post-fed reversed, down	511	PRRX1	577.3	ARCHS4 Coexpression,12;Enrichr Queries,123;GTEx Coexpression,1597	RRBP1,TNS1
liver - post-fed reversed, down	512	FOXK1	578.0	ARCHS4 Coexpression,920;Enrichr Queries,453;ReMap ChIP-seq,255;GTEx Coexpression,684	TNS1
liver - post-fed reversed, down	513	NANOGP8	578.0	ARCHS4 Coexpression,585;GTEx Coexpression,571	
liver - post-fed reversed, down	514	ZNF710	579.3	ARCHS4 Coexpression,319;Enrichr Queries,391;GTEx Coexpression,1028	TNS1
liver - post-fed reversed, down	515	BATF3	580.3	ARCHS4 Coexpression,346;Enrichr Queries,946;GTEx Coexpression,449	
liver - post-fed reversed, down	516	ZNF763	581.0	ARCHS4 Coexpression,186;Enrichr Queries,416;GTEx Coexpression,1141	RRBP1,TNS1
liver - post-fed reversed, down	517	THYN1	581.5	ARCHS4 Coexpression,778;GTEx Coexpression,385	
liver - post-fed reversed, down	518	NFIL3	581.7	ARCHS4 Coexpression,482;Enrichr Queries,944;GTEx Coexpression,319	
liver - post-fed reversed, down	519	DRAP1	582.0	ARCHS4 Coexpression,487;Enrichr Queries,221;GTEx Coexpression,1038	RPLP2
liver - post-fed reversed, down	520	OTX1	582.0	ARCHS4 Coexpression,811;Enrichr Queries,57;GTEx Coexpression,878	INHBB
liver - post-fed reversed, down	521	BORCS8MEF2B	582.0	ARCHS4 Coexpression,582	
liver - post-fed reversed, down	522	HAND2	582.3	ARCHS4 Coexpression,408;Enrichr Queries,127;GTEx Coexpression,1212	TNS1
liver - post-fed reversed, down	523	CSRNP1	583.0	ARCHS4 Coexpression,260;GTEx Coexpression,906	
liver - post-fed reversed, down	524	HMGN3	583.0	ARCHS4 Coexpression,839;ENCODE ChIP-seq,78;ReMap ChIP-seq,79;GTEx Coexpression,1336	RPLP2,TNS1
liver - post-fed reversed, down	525	FOXD3	583.3	ARCHS4 Coexpression,454;Enrichr Queries,59;GTEx Coexpression,1237	INHBB
liver - post-fed reversed, down	526	SOX11	584.6	Literature ChIP-seq,76;ARCHS4 Coexpression,976;Enrichr Queries,201;ReMap ChIP-seq,93;GTEx Coexpression,1577	COL27A1,RPLP2,INHBB
liver - post-fed reversed, down	527	ZNF804B	584.7	ARCHS4 Coexpression,358;Enrichr Queries,1040;GTEx Coexpression,356	
liver - post-fed reversed, down	528	PHF21A	584.7	ARCHS4 Coexpression,723;Enrichr Queries,696;GTEx Coexpression,335	
liver - post-fed reversed, down	529	EGR4	586.7	ARCHS4 Coexpression,608;Enrichr Queries,761;GTEx Coexpression,391	
liver - post-fed reversed, down	530	GFI1	587.0	ARCHS4 Coexpression,354;Enrichr Queries,556;GTEx Coexpression,851	
liver - post-fed reversed, down	531	MYRFL	588.0	ARCHS4 Coexpression,153;GTEx Coexpression,1023	FABP1
liver - post-fed reversed, down	532	MBNL2	588.7	ARCHS4 Coexpression,185;Enrichr Queries,192;GTEx Coexpression,1389	TNS1
liver - post-fed reversed, down	533	ZFPM1	589.0	ARCHS4 Coexpression,1164;Enrichr Queries,439;GTEx Coexpression,164	RRBP1,TNS1
liver - post-fed reversed, down	534	TBX15	589.7	ARCHS4 Coexpression,440;Enrichr Queries,170;GTEx Coexpression,1159	TNS1
liver - post-fed reversed, down	535	ZNF354A	589.7	ARCHS4 Coexpression,59;Enrichr Queries,1192;GTEx Coexpression,518	RRBP1
liver - post-fed reversed, down	536	NEUROD1	590.0	ARCHS4 Coexpression,808;Enrichr Queries,1048;ReMap ChIP-seq,155;GTEx Coexpression,349	RPLP2
liver - post-fed reversed, down	537	PAX1	590.7	ARCHS4 Coexpression,121;Enrichr Queries,1375;GTEx Coexpression,276	COL27A1
liver - post-fed reversed, down	538	ZNF286B	591.0	ARCHS4 Coexpression,962;GTEx Coexpression,220	
liver - post-fed reversed, down	539	ZNF248	591.3	ARCHS4 Coexpression,268;Enrichr Queries,1103;GTEx Coexpression,403	
liver - post-fed reversed, down	540	HIC1	591.3	ARCHS4 Coexpression,126;Enrichr Queries,198;GTEx Coexpression,1450	TNS1
liver - post-fed reversed, down	541	ZIM3	593.0	ARCHS4 Coexpression,443;Enrichr Queries,884;GTEx Coexpression,452	
liver - post-fed reversed, down	542	ZNF385D	593.0	ARCHS4 Coexpression,1051;Enrichr Queries,456;GTEx Coexpression,272	TNS1
liver - post-fed reversed, down	543	MAFA	593.3	ARCHS4 Coexpression,470;Enrichr Queries,25;GTEx Coexpression,1285	INHBB,TNS1
liver - post-fed reversed, down	544	ZNF175	593.5	ARCHS4 Coexpression,1213;Enrichr Queries,878;ReMap ChIP-seq,95;GTEx Coexpression,188	RPLP2
liver - post-fed reversed, down	545	BARX2	594.3	ARCHS4 Coexpression,551;Enrichr Queries,328;GTEx Coexpression,904	INHBB
liver - post-fed reversed, down	546	EGR2	594.7	ARCHS4 Coexpression,661;Enrichr Queries,930;GTEx Coexpression,193	
liver - post-fed reversed, down	547	MESP2	595.7	ARCHS4 Coexpression,984;Enrichr Queries,601;GTEx Coexpression,202	
liver - post-fed reversed, down	548	TFAP4	596.0	ARCHS4 Coexpression,1077;Enrichr Queries,715;ReMap ChIP-seq,154;GTEx Coexpression,438	RPLP2
liver - post-fed reversed, down	549	ZNF596	596.0	ARCHS4 Coexpression,586;Enrichr Queries,657;GTEx Coexpression,545	
liver - post-fed reversed, down	550	NFATC2	596.3	ARCHS4 Coexpression,1322;Enrichr Queries,234;GTEx Coexpression,233	TNS1
liver - post-fed reversed, down	551	PHF20	596.7	ARCHS4 Coexpression,64;Enrichr Queries,474;GTEx Coexpression,1252	RRBP1,TNS1
liver - post-fed reversed, down	552	ZNF691	596.7	ARCHS4 Coexpression,703;Enrichr Queries,664;GTEx Coexpression,423	
liver - post-fed reversed, down	553	ZNF462	596.7	ARCHS4 Coexpression,993;Enrichr Queries,317;GTEx Coexpression,480	TNS1
liver - post-fed reversed, down	554	DOT1L	598.0	ARCHS4 Coexpression,542;Enrichr Queries,460;GTEx Coexpression,792	TNS1
liver - post-fed reversed, down	555	EHF	598.3	ARCHS4 Coexpression,215;Enrichr Queries,993;ReMap ChIP-seq,293;GTEx Coexpression,892	GCLC
liver - post-fed reversed, down	556	ZBTB7B	599.0	ARCHS4 Coexpression,762;Enrichr Queries,454;GTEx Coexpression,581	TNS1
liver - post-fed reversed, down	557	ZNF319	600.0	ARCHS4 Coexpression,1059;Enrichr Queries,517;GTEx Coexpression,224	
liver - post-fed reversed, down	558	ZNF92	601.3	ARCHS4 Coexpression,1086;Enrichr Queries,879;ReMap ChIP-seq,13;GTEx Coexpression,427	COL27A1,RPLP2
liver - post-fed reversed, down	559	TBX1	601.7	ARCHS4 Coexpression,857;Enrichr Queries,7;GTEx Coexpression,941	INHBB,TNS1
liver - post-fed reversed, down	560	ELK3	601.8	Literature ChIP-seq,25;ARCHS4 Coexpression,561;Enrichr Queries,270;GTEx Coexpression,1551	PC,INHBB,TNS1
liver - post-fed reversed, down	561	ZNF212	603.0	ARCHS4 Coexpression,801;Enrichr Queries,568;GTEx Coexpression,440	
liver - post-fed reversed, down	562	MAX	603.6	ARCHS4 Coexpression,1531;ENCODE ChIP-seq,57;Enrichr Queries,590;ReMap ChIP-seq,160;GTEx Coexpression,680	RPLP2
