Query Name	Rank	TF	Score	Library	Overlapping_Genes
adipose - post-fed reversed, up	283	STAT3	419.3	Literature ChIP-seq,15;ARCHS4 Coexpression,1257;ENCODE ChIP-seq,62;Enrichr Queries,647;ReMap ChIP-seq,258;GTEx Coexpression,277	GLO1,ADK,NUDT5,AQP1,ROBO1,PRDX2,NT5E,YWHAQ,PRKAR2B,CFL1,ENPP2,DMD,CD36,GPM6B,RFTN2,CERS6,MDH1,ELOVL5,IDH1,UBE4A,VPS13B,ZHX1,GSTA4,ASPH,APPBP2,CNTN1,CCSER2,CALM2
adipose - post-fed reversed, up	284	ZKSCAN2	419.3	ARCHS4 Coexpression,358;Enrichr Queries,539;GTEx Coexpression,361	CERS6,GSTA4,CCSER2,ROBO1
adipose - post-fed reversed, up	285	ELF5	419.8	Literature ChIP-seq,19;ARCHS4 Coexpression,497;Enrichr Queries,373;ReMap ChIP-seq,6;GTEx Coexpression,1204	ASPH,ANAPC16,ELOVL5,CFL1,SPPL2A,CNTN1,VPS13B,ITGAV,CD36,NUDT5,ZHX1,ASPA
adipose - post-fed reversed, up	286	ELK4	421.0	ARCHS4 Coexpression,298;ENCODE ChIP-seq,63;Enrichr Queries,993;ReMap ChIP-seq,38;GTEx Coexpression,713	PRDX2,DOCK11,GGCX,AGL,CFL1,ARPC1A,SPPL2A,AP1S2,UBE4A,VPS13B,PARK7,CALM2
adipose - post-fed reversed, up	287	ADNP	421.3	ARCHS4 Coexpression,262;Enrichr Queries,988;ReMap ChIP-seq,111;GTEx Coexpression,324	APPBP2,SCP2,YWHAQ,PRKAR2B,CFL1,UBE4A
adipose - post-fed reversed, up	288	E2F5	421.5	ARCHS4 Coexpression,676;Enrichr Queries,152;ReMap ChIP-seq,108;GTEx Coexpression,750	NT5E,ASPH,PRKAR2B,CFL1,CNTN1,PRTFDC1
adipose - post-fed reversed, up	289	ZNF471	421.7	ARCHS4 Coexpression,601;Enrichr Queries,12;GTEx Coexpression,652	APPBP2,SESN3,SERPINF1,CNTN1,DMD,CD36,ASPA,AQP1,ROBO1
adipose - post-fed reversed, up	290	PRDM9	422.0	ARCHS4 Coexpression,663;Enrichr Queries,133;GTEx Coexpression,470	COL15A1,DNAH8,GLO1,DMD,CD36,ROBO1
adipose - post-fed reversed, up	291	ZNF491	422.0	ARCHS4 Coexpression,884;Enrichr Queries,125;GTEx Coexpression,257	MFSD8,ANAPC16,SESN3,GSTA4,ENPP2,DMD
adipose - post-fed reversed, up	292	RLF	423.7	ARCHS4 Coexpression,31;Enrichr Queries,965;GTEx Coexpression,275	USP47,ARPC1A,CFL1,VPS13B,PARK7
adipose - post-fed reversed, up	293	PITX2	423.7	ARCHS4 Coexpression,423;Enrichr Queries,114;GTEx Coexpression,734	AGL,SERPINF1,IDH1,ENPP2,CNTN1,ROBO1
adipose - post-fed reversed, up	294	GATA3	425.0	Literature ChIP-seq,23;ARCHS4 Coexpression,823;ENCODE ChIP-seq,4;Enrichr Queries,651;ReMap ChIP-seq,12;GTEx Coexpression,1037	ECM2,DNAH8,PARK7,NUDT5,ROBO1,PRDX2,DOCK11,NT5E,SESN3,ALDH2,YWHAQ,ENPP2,ITGAV,CD36,MDH1,ELOVL5,OMD,UBE4A,ASPH,GSTA4,APPBP2,CNTN1,CCSER2,CALM2,ASPA,PRTFDC1
adipose - post-fed reversed, up	295	ATF3	425.8	Literature ChIP-seq,111;ARCHS4 Coexpression,1363;ENCODE ChIP-seq,6;Enrichr Queries,484;ReMap ChIP-seq,162;GTEx Coexpression,429	ECM2,ANAPC16,MDH1,GLO1,ARPC1A,ADIPOQ,VPS13B,PARK7,NUDT5,PRDX2,NT5E,GGCX,YWHAQ,ASPH,GSTA4,APPBP2,CFL1,CNTN1,CCSER2,CD36,CALM2,PRTFDC1
adipose - post-fed reversed, up	296	ZNF236	426.3	ARCHS4 Coexpression,363;Enrichr Queries,507;GTEx Coexpression,409	APPBP2,CFL1,VPS13B,CCSER2
adipose - post-fed reversed, up	297	ZFP90	429.7	ARCHS4 Coexpression,271;Enrichr Queries,1002;GTEx Coexpression,16	RFTN2,GSTA4,SPPL2A,CNTN1,CALM2,PRTFDC1,GPM6B,ROBO1
adipose - post-fed reversed, up	298	REST	430.5	Literature ChIP-seq,106;ARCHS4 Coexpression,448;ENCODE ChIP-seq,10;Enrichr Queries,694;ReMap ChIP-seq,237;GTEx Coexpression,1088	ECM2,ELOVL5,GLO1,IDH1,ARPC1A,PARK7,PRDX2,YWHAQ,GGCX,APPBP2,ASPH,CFL1,ESD,AP1S2,CNTN1,ITGAV,GPM6B
adipose - post-fed reversed, up	299	PRDM16	431.3	Literature ChIP-seq,90;ARCHS4 Coexpression,1288;Enrichr Queries,337;GTEx Coexpression,10	ECM2,ACADL,OMD,ESD,OGN,ITGAV,DMD,HACD2,ROBO1
adipose - post-fed reversed, up	300	GPBP1	431.5	ARCHS4 Coexpression,304;GTEx Coexpression,559	APPBP2,CFL1,CALM2
adipose - post-fed reversed, up	301	ZBTB8A	431.5	ARCHS4 Coexpression,521;GTEx Coexpression,342	ESD,ASPA
adipose - post-fed reversed, up	302	CUX1	432.0	Literature ChIP-seq,44;ARCHS4 Coexpression,814;ENCODE ChIP-seq,81;Enrichr Queries,832;ReMap ChIP-seq,130;GTEx Coexpression,691	MDH1,ELOVL5,SORT1,SERPINF1,ARPC1A,ADK,UBE4A,VPS13B,PARK7,NUDT5,ROBO1,PRDX2,GGCX,ASPH,GSTA4,SCP2,PRKAR2B,CFL1,ESD,CCSER2,DMD,CALM2,GRIA3
adipose - post-fed reversed, up	303	EEA1	432.0	ARCHS4 Coexpression,15;Enrichr Queries,284;GTEx Coexpression,997	USP47,ASPH,CFL1,UBE4A,ITGAV,CALM2
adipose - post-fed reversed, up	304	RORB	434.7	ARCHS4 Coexpression,869;Enrichr Queries,109;GTEx Coexpression,326	ENPP2,CNTN1,GRIA3,ROBO1
adipose - post-fed reversed, up	305	ZIC3	435.5	Literature ChIP-seq,153;ARCHS4 Coexpression,360;Enrichr Queries,213;GTEx Coexpression,1016	IDH1,ENPP2,AP1S2,GPM6B
adipose - post-fed reversed, up	306	STAT5A	437.2	Literature ChIP-seq,30;ARCHS4 Coexpression,1188;ENCODE ChIP-seq,79;Enrichr Queries,1161;ReMap ChIP-seq,158;GTEx Coexpression,7	KLB,ECM2,ELOVL5,ADIPOQ,OMD,VPS13B,NUDT5,DOCK11,PRDX2,ASPH,GGCX,GSTA4,ACADL,PRKAR2B,CFL1,OGN,CD36,CALM2,GPM6B
adipose - post-fed reversed, up	307	FOXD4L5	438.0	ARCHS4 Coexpression,757;Enrichr Queries,552;GTEx Coexpression,5	KLB,ASPH,ELOVL5,PRKAR2B,SERPINF1,ADIPOQ,DMD,CD36,ASPA
adipose - post-fed reversed, up	308	ZNF442	438.3	ARCHS4 Coexpression,481;Enrichr Queries,671;GTEx Coexpression,163	ECM2,ESD,ENPP2,ASPA
adipose - post-fed reversed, up	309	ZNF556	439.0	ARCHS4 Coexpression,462;Enrichr Queries,179;GTEx Coexpression,676	SESN3,AGL,DMD,CD36,ASPA
adipose - post-fed reversed, up	310	ZNF626	439.3	ARCHS4 Coexpression,773;Enrichr Queries,153;GTEx Coexpression,392	ENPP2,DMD,CD36,ASPA,PRTFDC1
adipose - post-fed reversed, up	311	FOXA1	440.5	Literature ChIP-seq,78;ARCHS4 Coexpression,409;ENCODE ChIP-seq,39;Enrichr Queries,661;ReMap ChIP-seq,9;GTEx Coexpression,1447	CERS6,MDH1,ELOVL5,DNAH8,SORT1,GLO1,ADIPOQ,VPS13B,HACD2,AQP1,ROBO1,DOCK11,PRDX2,YWHAQ,ASPH,GGCX,APPBP2,CNTN1,CD36,CALM2
adipose - post-fed reversed, up	312	TERF1	441.3	ARCHS4 Coexpression,367;Enrichr Queries,673;ReMap ChIP-seq,202;GTEx Coexpression,523	ALDH2,YWHAQ,MDH1,ELOVL5,IDH1,ESD
adipose - post-fed reversed, up	313	RFX4	441.3	ARCHS4 Coexpression,348;Enrichr Queries,345;GTEx Coexpression,631	RFTN2,DNAH8,CNTN1,GPM6B,ROBO1
adipose - post-fed reversed, up	314	HNF4A	442.2	Literature ChIP-seq,13;ARCHS4 Coexpression,1162;ENCODE ChIP-seq,49;Enrichr Queries,709;ReMap ChIP-seq,101;GTEx Coexpression,619	KLB,DNAH8,GLO1,SPPL2A,ADK,PARK7,NUDT5,HACD2,AQP1,ROBO1,MFSD8,PRDX2,NT5E,SCP2,ALDH2,YWHAQ,ACADL,ESD,ENPP2,ITGAV,DMD,CD36,RFTN2,CERS6,ELOVL5,SORT1,SERPINF1,IDH1,UBE4A,VPS13B,ZHX1,ACSF2,GGCX,ASPH,CCSER2,CALM2
adipose - post-fed reversed, up	315	CLOCK	442.6	Literature ChIP-seq,66;ARCHS4 Coexpression,570;Enrichr Queries,916;ReMap ChIP-seq,284;GTEx Coexpression,377	USP47,PRDX2,CERS6,CFL1,CALM2,AQP1
adipose - post-fed reversed, up	316	TP63	443.0	Literature ChIP-seq,37;ARCHS4 Coexpression,892;Enrichr Queries,98;ReMap ChIP-seq,279;GTEx Coexpression,909	USP47,CERS6,ELOVL5,DNAH8,SERPINF1,AGL,SPPL2A,ADK,HACD2,ROBO1,PRDX2,NT5E,ASPH,APPBP2,CNTN1,ENPP2,DMD,CD36,GRIA3
adipose - post-fed reversed, up	317	SIX1	443.0	ARCHS4 Coexpression,382;Enrichr Queries,252;GTEx Coexpression,695	NT5E,AGL,SERPINF1,ENPP2,CNTN1
adipose - post-fed reversed, up	318	FOXD4L4	444.5	ARCHS4 Coexpression,786;GTEx Coexpression,103	GGCX,PRKAR2B,ADIPOQ,CD36
adipose - post-fed reversed, up	319	MSC	447.7	ARCHS4 Coexpression,1196;Enrichr Queries,54;GTEx Coexpression,93	COL15A1,NT5E,ECM2,SERPINF1,OMD,OGN,ENPP2,CNTN1
adipose - post-fed reversed, up	320	CAMTA1	447.7	ARCHS4 Coexpression,559;Enrichr Queries,494;GTEx Coexpression,290	PRKAR2B,CNTN1,PARK7,CALM2,ROBO1
adipose - post-fed reversed, up	321	ARNTL	449.0	ARCHS4 Coexpression,1353;Enrichr Queries,166;ReMap ChIP-seq,86;GTEx Coexpression,191	NT5E,YWHAQ,ASPH,ANAPC16,MDH1,SPPL2A,CNTN1,CD36,NUDT5
adipose - post-fed reversed, up	322	ZNF462	449.3	ARCHS4 Coexpression,269;Enrichr Queries,456;GTEx Coexpression,623	SESN3,GSTA4,CFL1,GPM6B,ROBO1
adipose - post-fed reversed, up	323	ZNF439	450.0	ARCHS4 Coexpression,638;Enrichr Queries,322;GTEx Coexpression,390	MFSD8,SESN3,SERPINF1,ASPA
adipose - post-fed reversed, up	324	SNAI1	450.0	ARCHS4 Coexpression,1057;Enrichr Queries,185;GTEx Coexpression,108	DOCK11,NT5E,SERPINF1,ADIPOQ,CNTN1,CD36
adipose - post-fed reversed, up	325	ASH1L	450.0	ARCHS4 Coexpression,341;Enrichr Queries,889;GTEx Coexpression,120	USP47,CFL1,UBE4A,VPS13B,DMD
adipose - post-fed reversed, up	326	TIGD7	450.0	ARCHS4 Coexpression,12;Enrichr Queries,308;GTEx Coexpression,1030	YWHAQ,GSTA4,ESD,AP1S2,CALM2,GPM6B
adipose - post-fed reversed, up	327	LHX2	451.0	ARCHS4 Coexpression,1463;Enrichr Queries,156;ReMap ChIP-seq,37;GTEx Coexpression,148	ASPH,GGCX,ADK,AP1S2,ENPP2,CNTN1,CALM2,GPM6B,GRIA3
adipose - post-fed reversed, up	328	BCL11A	453.0	ARCHS4 Coexpression,316;ENCODE ChIP-seq,102;Enrichr Queries,735;ReMap ChIP-seq,144;GTEx Coexpression,968	PRDX2,GGCX,GSTA4,CFL1,CCSER2,CALM2,GRIA3,ROBO1
adipose - post-fed reversed, up	329	RAG1	453.0	ARCHS4 Coexpression,940;Enrichr Queries,128;GTEx Coexpression,291	NT5E,IDH1,CNTN1,DMD,CD36,ACSF2
adipose - post-fed reversed, up	330	MSANTD3	455.5	ARCHS4 Coexpression,533;GTEx Coexpression,378	NT5E,PRKAR2B
adipose - post-fed reversed, up	331	ZFP69B	455.5	ARCHS4 Coexpression,45;GTEx Coexpression,866	ALDH2,YWHAQ,GSTA4,ROBO1
adipose - post-fed reversed, up	332	ZNF844	455.5	ARCHS4 Coexpression,633;GTEx Coexpression,278	ANAPC16,CFL1,ASPA
adipose - post-fed reversed, up	333	ZNF274	455.5	Literature ChIP-seq,154;ARCHS4 Coexpression,846;ENCODE ChIP-seq,108;Enrichr Queries,1024;ReMap ChIP-seq,189;GTEx Coexpression,412	PRDX2,ITGAV,PARK7,CALM2,GRIA3,AQP1
adipose - post-fed reversed, up	334	TFAP2A	455.5	Literature ChIP-seq,150;ARCHS4 Coexpression,784;ENCODE ChIP-seq,103;Enrichr Queries,704;ReMap ChIP-seq,193;GTEx Coexpression,799	MFSD8,PRDX2,NT5E,GGCX,IDH1,CFL1,PARK7,ZHX1,HACD2,GPM6B
adipose - post-fed reversed, up	335	ZNF423	456.0	ARCHS4 Coexpression,709;Enrichr Queries,16;GTEx Coexpression,643	COL15A1,AGL,SERPINF1,ENPP2,GPM6B,AQP1,ROBO1
adipose - post-fed reversed, up	336	ZNF441	456.7	ARCHS4 Coexpression,178;Enrichr Queries,486;GTEx Coexpression,706	MFSD8,SESN3,GSTA4,CFL1,ASPA
adipose - post-fed reversed, up	337	MGA	456.7	ARCHS4 Coexpression,246;Enrichr Queries,756;GTEx Coexpression,368	APPBP2,CFL1,VPS13B
adipose - post-fed reversed, up	338	TFAP2C	457.0	Literature ChIP-seq,67;ARCHS4 Coexpression,747;ENCODE ChIP-seq,109;Enrichr Queries,670;ReMap ChIP-seq,280;GTEx Coexpression,869	ELOVL5,SERPINF1,IDH1,ADIPOQ,PARK7,ZHX1,MFSD8,PRDX2,ASPH,APPBP2,CNTN1,CCSER2,CALM2
adipose - post-fed reversed, up	339	HOXA1	457.0	ARCHS4 Coexpression,349;Enrichr Queries,196;GTEx Coexpression,826	NT5E,GLO1,ARPC1A,CNTN1,ROBO1
adipose - post-fed reversed, up	340	ZNF189	457.3	ARCHS4 Coexpression,10;Enrichr Queries,151;GTEx Coexpression,1211	CERS6,SESN3,APPBP2,SORT1,CFL1,CNTN1,ITGAV,GPM6B
adipose - post-fed reversed, up	341	ZFPM2	459.0	ARCHS4 Coexpression,411;Enrichr Queries,5;GTEx Coexpression,961	COL15A1,PRKAR2B,SERPINF1,ENPP2,CNTN1,DMD,ASPA,ROBO1
adipose - post-fed reversed, up	342	MYOD1	459.2	ARCHS4 Coexpression,356;ENCODE ChIP-seq,44;Enrichr Queries,1266;ReMap ChIP-seq,129;GTEx Coexpression,501	PRDX2,COL15A1,GGCX,AGL,SERPINF1,CFL1,OMD,ZHX1,GPM6B,AQP1
adipose - post-fed reversed, up	343	ZNF512	459.3	ARCHS4 Coexpression,109;Enrichr Queries,759;GTEx Coexpression,510	YWHAQ,GSTA4,ADK,PARK7,ROBO1
adipose - post-fed reversed, up	344	DLX5	459.3	ARCHS4 Coexpression,134;Enrichr Queries,165;GTEx Coexpression,1079	YWHAQ,GSTA4,SERPINF1,ENPP2,AQP1,ROBO1
adipose - post-fed reversed, up	345	ZNF771	460.0	ARCHS4 Coexpression,785;Enrichr Queries,143;GTEx Coexpression,452	GGCX,CFL1,ADK,PARK7,GRIA3
adipose - post-fed reversed, up	346	RELA	461.0	Literature ChIP-seq,117;ARCHS4 Coexpression,1349;ENCODE ChIP-seq,15;Enrichr Queries,843;ReMap ChIP-seq,159;GTEx Coexpression,283	ECM2,ANAPC16,ELOVL5,IDH1,SPPL2A,ADK,UBE4A,VPS13B,PARK7,HACD2,PRDX2,GGCX,ASPH,CFL1,CALM2,GRIA3
adipose - post-fed reversed, up	347	MSX1	461.3	ARCHS4 Coexpression,1315;Enrichr Queries,51;GTEx Coexpression,18	NT5E,ASPH,SERPINF1,ADIPOQ,ENPP2,CNTN1,CD36,AQP1
adipose - post-fed reversed, up	348	RUNX2	463.0	Literature ChIP-seq,42;ARCHS4 Coexpression,928;Enrichr Queries,675;ReMap ChIP-seq,138;GTEx Coexpression,532	USP47,MDH1,AGL,IDH1,PARK7,AQP1,PRDX2,DOCK11,NT5E,ASPH,ALDH2,YWHAQ,ITGAV
adipose - post-fed reversed, up	349	BNC1	463.0	ARCHS4 Coexpression,197;Enrichr Queries,182;GTEx Coexpression,1010	NT5E,CNTN1,ITGAV,CD36,HACD2
adipose - post-fed reversed, up	350	TCFL5	463.3	ARCHS4 Coexpression,447;Enrichr Queries,212;GTEx Coexpression,731	DNAH8,ENPP2,AP1S2,CNTN1
adipose - post-fed reversed, up	351	MYT1L	463.3	ARCHS4 Coexpression,365;Enrichr Queries,281;GTEx Coexpression,744	CNTN1,GRIA3,ROBO1
adipose - post-fed reversed, up	352	ZNF264	464.7	ARCHS4 Coexpression,114;Enrichr Queries,854;GTEx Coexpression,426	SESN3,CFL1,UBE4A,VPS13B,ASPA
adipose - post-fed reversed, up	353	EOMES	465.0	Literature ChIP-seq,142;ARCHS4 Coexpression,186;Enrichr Queries,725;ReMap ChIP-seq,186;GTEx Coexpression,1086	NT5E,AGL,IDH1,AP1S2,ENPP2,HACD2,GRIA3
adipose - post-fed reversed, up	354	NR4A2	465.5	Literature ChIP-seq,157;ARCHS4 Coexpression,1113;Enrichr Queries,476;GTEx Coexpression,116	ENPP2,CNTN1,CALM2,GPM6B,GRIA3
adipose - post-fed reversed, up	355	MYBL1	467.0	Literature ChIP-seq,39;ARCHS4 Coexpression,493;Enrichr Queries,385;GTEx Coexpression,951	NT5E,CNTN1,DMD,CALM2
adipose - post-fed reversed, up	356	ZNF451	467.7	ARCHS4 Coexpression,213;Enrichr Queries,752;GTEx Coexpression,438	USP47,APPBP2,CFL1,VPS13B
adipose - post-fed reversed, up	357	CREB3L3	468.0	ARCHS4 Coexpression,1056;Enrichr Queries,104;GTEx Coexpression,244	SCP2,GGCX,SERPINF1,ENPP2,CD36,AQP1
adipose - post-fed reversed, up	358	PURG	468.0	ARCHS4 Coexpression,261;GTEx Coexpression,675	GSTA4,CNTN1,ROBO1
adipose - post-fed reversed, up	359	ZFP1	468.3	ARCHS4 Coexpression,106;Enrichr Queries,1118;GTEx Coexpression,181	YWHAQ,GSTA4,CNTN1,GRIA3,ROBO1
adipose - post-fed reversed, up	360	NEUROD6	468.3	ARCHS4 Coexpression,328;Enrichr Queries,723;GTEx Coexpression,354	GSTA4,GRIA3,ROBO1
adipose - post-fed reversed, up	361	ZNF502	471.3	ARCHS4 Coexpression,875;Enrichr Queries,83;GTEx Coexpression,456	NT5E,CFL1,ENPP2,CNTN1,CD36,CALM2
adipose - post-fed reversed, up	362	RFX8	472.5	ARCHS4 Coexpression,778;GTEx Coexpression,167	NT5E,ASPH
adipose - post-fed reversed, up	363	ZNF333	473.3	ARCHS4 Coexpression,629;Enrichr Queries,510;GTEx Coexpression,281	ARPC1A,VPS13B,CCSER2,ASPA
adipose - post-fed reversed, up	364	ZNF618	474.7	ARCHS4 Coexpression,992;Enrichr Queries,346;GTEx Coexpression,86	NT5E,ECM2,ACADL,SESN3,ROBO1
adipose - post-fed reversed, up	365	RARB	475.5	Literature ChIP-seq,10;ARCHS4 Coexpression,47;Enrichr Queries,313;GTEx Coexpression,1532	SORT1,AGL,OMD,ADIPOQ,UBE4A,VPS13B,PARK7,ZHX1,ROBO1,SESN3,YWHAQ,GGCX,ESD,ENPP2,ITGAV,DMD,COL6A6,CALM2,ASPA
adipose - post-fed reversed, up	366	ZBTB11	475.8	ARCHS4 Coexpression,130;Enrichr Queries,887;ReMap ChIP-seq,265;GTEx Coexpression,621	USP47,DOCK11,CFL1,UBE4A,VPS13B
adipose - post-fed reversed, up	367	NR4A1	475.8	ARCHS4 Coexpression,1424;Enrichr Queries,105;ReMap ChIP-seq,54;GTEx Coexpression,320	ECM2,CERS6,ASPH,ANAPC16,GGCX,SERPINF1,ENPP2,CNTN1,PARK7,CD36
adipose - post-fed reversed, up	368	GRHL1	476.0	ARCHS4 Coexpression,526;Enrichr Queries,99;GTEx Coexpression,803	NT5E,SORT1,PRKAR2B,ENPP2,CNTN1
adipose - post-fed reversed, up	369	MYCN	476.2	Literature ChIP-seq,131;ARCHS4 Coexpression,1324;Enrichr Queries,637;ReMap ChIP-seq,223;GTEx Coexpression,66	RFTN2,PRDX2,SESN3,ASPH,CFL1,CNTN1,ASPA,GPM6B
adipose - post-fed reversed, up	370	ARNT	476.6	Literature ChIP-seq,123;ARCHS4 Coexpression,752;Enrichr Queries,1247;ReMap ChIP-seq,136;GTEx Coexpression,125	PRDX2,DOCK11,CFL1,ADIPOQ,ADK,VPS13B,CALM2,GRIA3,ROBO1
adipose - post-fed reversed, up	371	IKZF1	477.3	Literature ChIP-seq,99;ARCHS4 Coexpression,558;ENCODE ChIP-seq,83;Enrichr Queries,1074;ReMap ChIP-seq,57;GTEx Coexpression,993	ELOVL5,IDH1,VPS13B,HACD2,DOCK11,ASPH,GGCX,APPBP2,PRKAR2B,AP1S2,CCSER2,ITGAV,PRTFDC1
adipose - post-fed reversed, up	372	ZNF608	478.0	ARCHS4 Coexpression,377;Enrichr Queries,339;GTEx Coexpression,718	SESN3,GSTA4,PRTFDC1,ROBO1
adipose - post-fed reversed, up	373	ZNF175	478.3	ARCHS4 Coexpression,314;Enrichr Queries,769;ReMap ChIP-seq,83;GTEx Coexpression,747	PRDX2,NT5E,GGCX,PRKAR2B,CFL1,ACSF2
adipose - post-fed reversed, up	374	BAZ2B	478.3	ARCHS4 Coexpression,196;Enrichr Queries,834;GTEx Coexpression,405	APPBP2,CFL1,VPS13B,ITGAV,ASPA
adipose - post-fed reversed, up	375	ELK1	478.6	Literature ChIP-seq,86;ARCHS4 Coexpression,1525;ENCODE ChIP-seq,25;ReMap ChIP-seq,165;GTEx Coexpression,592	ANAPC16,AGL,IDH1,SPPL2A,UBE4A,VPS13B,PARK7,PRDX2,GSTA4,CFL1,CCSER2,CALM2,GRIA3,PRTFDC1
adipose - post-fed reversed, up	376	FOSB	478.7	ARCHS4 Coexpression,684;Enrichr Queries,250;GTEx Coexpression,502	GLO1,ADIPOQ,ENPP2,CNTN1,CD36
adipose - post-fed reversed, up	377	CEBPB	479.3	Literature ChIP-seq,80;ARCHS4 Coexpression,1296;ENCODE ChIP-seq,2;Enrichr Queries,348;ReMap ChIP-seq,7;GTEx Coexpression,1143	ANAPC16,ARPC1A,MFSD8,PRDX2,ALDH2,ACADL,CFL1,ESD,ENPP2,ITGAV,ENPP4,GPM6B,USP47,ELOVL5,SERPINF1,ADIPOQ,UBE4A,VPS13B,ZHX1,ASPH,GGCX,APPBP2,CNTN1,CALM2,PRTFDC1
adipose - post-fed reversed, up	378	ZNF41	481.3	ARCHS4 Coexpression,813;Enrichr Queries,123;GTEx Coexpression,508	ASPH,APPBP2,AGL,VPS13B,DMD
adipose - post-fed reversed, up	379	ZNF25	483.0	ARCHS4 Coexpression,176;Enrichr Queries,627;GTEx Coexpression,646	GSTA4,CNTN1,GRIA3
adipose - post-fed reversed, up	380	SREBF2	483.0	Literature ChIP-seq,91;ARCHS4 Coexpression,1538;ENCODE ChIP-seq,76;Enrichr Queries,499;ReMap ChIP-seq,119;GTEx Coexpression,575	PRDX2,GSTA4,ASPH,SORT1,IDH1,CFL1,HMCN2,ENPP4,ZHX1,ASPA
adipose - post-fed reversed, up	381	SOX7	485.0	ARCHS4 Coexpression,597;Enrichr Queries,90;GTEx Coexpression,768	NT5E,CNTN1,CD36,ASPA,AQP1
adipose - post-fed reversed, up	382	ZNF639	486.5	ARCHS4 Coexpression,631;Enrichr Queries,995;ReMap ChIP-seq,183;GTEx Coexpression,137	ESD,CFL1,DMD,ASPA,PRTFDC1
adipose - post-fed reversed, up	383	FOXD1	486.5	ARCHS4 Coexpression,593;GTEx Coexpression,380	NT5E
adipose - post-fed reversed, up	384	HMGA2	486.7	ARCHS4 Coexpression,662;Enrichr Queries,429;GTEx Coexpression,369	NT5E,CNTN1
adipose - post-fed reversed, up	385	PGR	486.8	ARCHS4 Coexpression,1377;Enrichr Queries,80;ReMap ChIP-seq,97;GTEx Coexpression,393	PRDX2,YWHAQ,GGCX,OGN,VPS13B,DMD,CD36,ACSF2,GRIA3
adipose - post-fed reversed, up	386	KLF4	489.2	Literature ChIP-seq,4;ARCHS4 Coexpression,1013;Enrichr Queries,453;ReMap ChIP-seq,169;GTEx Coexpression,807	AGL,UBE4A,PRDX2,DOCK11,NT5E,GGCX,SESN3,YWHAQ,CFL1,CNTN1,DMD,CD36,GPM6B,GRIA3
adipose - post-fed reversed, up	387	ZFP14	490.7	ARCHS4 Coexpression,682;Enrichr Queries,113;GTEx Coexpression,677	MFSD8,SESN3,SERPINF1,ENPP2,ASPA,ROBO1
adipose - post-fed reversed, up	388	CSRNP2	491.0	ARCHS4 Coexpression,740;GTEx Coexpression,242	APPBP2,CALM2,ROBO1
adipose - post-fed reversed, up	389	MEIS1	492.2	Literature ChIP-seq,121;ARCHS4 Coexpression,672;Enrichr Queries,587;ReMap ChIP-seq,137;GTEx Coexpression,944	NT5E,ASPH,GSTA4,PRKAR2B,GLO1,IDH1,AP1S2,CNTN1,ROBO1
adipose - post-fed reversed, up	390	GSX2	492.7	ARCHS4 Coexpression,54;Enrichr Queries,1371;GTEx Coexpression,53	RFTN2,SESN3,YWHAQ,GSTA4,SERPINF1,ASPA,GPM6B
adipose - post-fed reversed, up	391	SP1	493.0	ARCHS4 Coexpression,1129;ENCODE ChIP-seq,11;Enrichr Queries,826;ReMap ChIP-seq,251;GTEx Coexpression,248	ANAPC16,GLO1,PARK7,NUDT5,PRDX2,YWHAQ,ASPH,GGCX,GSTA4,CFL1,ENPP4,CALM2,GRIA3
adipose - post-fed reversed, up	392	ZNF716	493.3	ARCHS4 Coexpression,455;Enrichr Queries,537;GTEx Coexpression,488	DNAH8,CD36,ASPA,ROBO1
adipose - post-fed reversed, up	393	IRF1	494.8	Literature ChIP-seq,130;ARCHS4 Coexpression,1120;ENCODE ChIP-seq,106;Enrichr Queries,560;ReMap ChIP-seq,11;GTEx Coexpression,1042	ELOVL5,GLO1,ARPC1A,PARK7,AQP1,PRDX2,YWHAQ,ASPH,GGCX,ALDH2,APPBP2,CFL1,ESD,CNTN1,AP1S2,CALM2
adipose - post-fed reversed, up	394	FOXP1	496.4	Literature ChIP-seq,93;ARCHS4 Coexpression,613;Enrichr Queries,799;ReMap ChIP-seq,93;GTEx Coexpression,884	ANAPC16,ELOVL5,DNAH8,IDH1,GLO1,ARPC1A,ADK,ZHX1,ROBO1,MFSD8,PRDX2,ASPH,GGCX,CFL1,CALM2,ASPA,GRIA3
adipose - post-fed reversed, up	395	ZNF37A	497.0	ARCHS4 Coexpression,326;Enrichr Queries,518;GTEx Coexpression,647	MFSD8,USP47,VPS13B,ZHX1,ASPA
adipose - post-fed reversed, up	396	ZNF354C	499.0	ARCHS4 Coexpression,44;Enrichr Queries,25;GTEx Coexpression,1428	NT5E,SESN3,YWHAQ,GSTA4,CNTN1,DMD,CD36,ROBO1
adipose - post-fed reversed, up	397	ZNF610	499.0	ARCHS4 Coexpression,704;Enrichr Queries,544;GTEx Coexpression,249	APPBP2,SESN3,GSTA4,ENPP2,CALM2
adipose - post-fed reversed, up	398	SALL2	499.3	ARCHS4 Coexpression,745;Enrichr Queries,199;GTEx Coexpression,554	SERPINF1,IDH1,CNTN1,GPM6B,ROBO1
adipose - post-fed reversed, up	399	ZBTB4	499.3	ARCHS4 Coexpression,503;Enrichr Queries,413;GTEx Coexpression,582	SESN3,SORT1,SPPL2A
