Query Name	Rank	TF	Score	Library	Overlapping_Genes
liver - hibernation, down	427	THAP6	492.3	ARCHS4 Coexpression,549;Enrichr Queries,251;GTEx Coexpression,677	CEP57,ATP8A1,ZBTB25,MOGAT3,DCAF8,RORA,YBX1,AFF1,EEA1,HYKK,LAMP1,CA5A,DBT,BSG,PHACTR2,SDF4,KIF1B,DGCR2,CLUH,VPS13C,CRNKL1,SREBF2,PHF20L1,THRAP3,TMEM106B,UHRF1BP1,ZNF599,TKT,ZNF397,SLC43A2,DCUN1D4,SLAIN2,FOXO3,USP19,UGCG,PRKAR2A,DNAJC21,LRIG1,GPR155,TRMT1L,NRDC,ABCA9,TMEM192,KLHL24,CDC42BPB,FBXO32,MKLN1,GNPDA1,CCPG1,NBR1,JMY,CREBRF,NUCB1,PLXNB2,HBP1,NFE2L1
liver - hibernation, down	428	MYRFL	493.0	ARCHS4 Coexpression,737;GTEx Coexpression,249	MGAM,OAT,MOGAT3,GDA,SLC1A1,DHDH,SLC35G1,PEPD,SLC6A20,PCSK5,TMEM92,DPP4,IL22RA1,KLC4,TKFC,ADGRG7,TCN2,FADS6,CDH1,SLC22A18,CES2,PCK2,OTC
liver - hibernation, down	429	PHF21A	493.0	ARCHS4 Coexpression,505;Enrichr Queries,98;GTEx Coexpression,876	DHRS13,MTCH1,CALCOCO1,CRTC2,AQP9,RORA,ECE1,PYGL,LITAF,AFF1,SYNE2,ADGRE1,GLT1D1,PSD4,LONP1,TRIM25,KIF1B,JARID2,SLC12A6,SUN2,SLC38A1,MPEG1,KAT2B,PLBD1,ITGA6,ULK1,HECA,SELPLG,INSIG1,NPL,FOXO3,ZNF746,LRIG1,NADK,MAP3K3,MGAM,CADM1,GCA,SORT1,KLHL24,SMARCA2,PBX1,GNPDA1,PIK3IP1,CCNG2,KLF9,CREBRF,ALPL,HBP1,YPEL5,YPEL3,YPEL2,MSRB1,MEGF9
liver - hibernation, down	430	ZNF449	493.3	ARCHS4 Coexpression,1273;Enrichr Queries,141;GTEx Coexpression,66	MCFD2,TECR,DCAF8,ECE1,RORA,MSMO1,AHR,AFF1,FADS3,EEA1,PCMTD2,DOCK11,HYKK,NAGLU,SESN3,SIX5,FBXO4,LONP1,PHACTR2,IDS,CD36,ENPP5,SLC35A5,AASS,GABARAPL1,SLC38A1,VPS13C,ATP6AP2,SLC35G1,HSPG2,EPN1,ENAH,NSMCE4A,COL4A2,ARMCX5,PLSCR4,HECA,NUPR1,SLC27A4,ITGA9,ZNF397,COL15A1,TMEM63B,INSIG1,HMGCR,UACA,COBLL1,LRIG1,SC5D,SNX9,MPDZ,RAB11FIP4,MFAP3L,ATAD1,LAMB2,PARVA,KLHL24,DAB2,GNPDA1,OSTM1,PIK3IP1,P4HA2,CCNG2,KLF9,JMY,CREBRF,HBP1,YPEL2
liver - hibernation, down	431	BATF2	493.3	ARCHS4 Coexpression,301;Enrichr Queries,714;GTEx Coexpression,465	C1QB,C1QA,SELPLG,RNPEPL1,SLC43A2,UNC93B1,AQP9,IFI6,LITAF,ADGRE1,GLT1D1,DHRSX,TRIM25,HMOX1,STX3,ABCD1,NADK,HTATIP2,TGM2,ATP6V0B,LAG3,SLC38A1,SYK,GCA,SQOR,MX1,ARHGEF18,CNPY3,SOD2,MPEG1,CEACAM1,TNIP1,IMPDH1,FASN,PLBD1,ALPL,NUCB1,HECA,SIGLEC1,LAP3,NUPR1,YPEL3,MSRB1,C1QC
liver - hibernation, down	432	PRRX2	494.3	ARCHS4 Coexpression,184;Enrichr Queries,242;GTEx Coexpression,1057	COLEC12,COL15A1,SPARC,NNMT,CD81,ATP10D,LTBP2,RORA,FBLN1,SNX33,PLOD1,NDST1,NT5E,CLEC3B,LAMP1,SMPD1,LRIG1,HMOX1,SDF4,SNX9,EMILIN1,FLNC,PAMR1,TGM2,SH3GL1,MME,GPX3,LAMB2,TPM2,PARVA,RHOC,COL1A1,BMP4,DAB2,CCDC80,COL4A2,COL4A1,P4HA2,COL6A2,PXMP2,CDH11,MXRA8,NUPR1
liver - hibernation, down	433	PBX4	494.3	ARCHS4 Coexpression,511;Enrichr Queries,605;GTEx Coexpression,367	MTCH1,CRTC2,ATP8A1,SLC44A2,FLT4,RORA,LITAF,AFF1,SLC4A5,PITPNC1,CDC14A,RASSF4,ZNF606,ACP6,ZC3H12A,LONP1,SH3BGRL3,IKBKG,CLEC1B,FADS1,APLP2,SORD,RHOF,TLE6,TGFBR3,COL4A2,MMP15,IVD,ITGA6,HECA,PFKFB2,CFD,ABCB1,INSIG1,PLA2G6,PRKCZ,TSPAN33,PTGS1,NT5E,LRIG1,HMOX1,CKB,SNX5,MFAP3L,PCGF5,TMEM50B,FBXO32,COL1A1,RGCC,PIK3IP1,YPEL5,CLEC2D
liver - hibernation, down	434	NKX21	494.5	ARCHS4 Coexpression,823;GTEx Coexpression,166	PFKFB2,MTCH1,AHCYL2,ATP8A1,FLT4,MGST1,HSD17B4,PLA2G6,PRKCZ,AFF1,SLC4A5,PLD3,EPB41L5,ACADL,RASSF4,ZNF606,PRDX1,TRIM2,SLC22A31,SNX5,ACAD8,CADM1,TMEM50B,APLP2,SORD,ATP11A,TLE6,PHF20L1,ENAH,MMP15,NPC2,IVD,ADGRF5,PTPN9,RBMS2
liver - hibernation, down	435	TFDP2	495.7	ARCHS4 Coexpression,633;Enrichr Queries,43;GTEx Coexpression,811	DYRK3,CALCOCO1,ATP8A1,USP32,RORA,ECE1,YBX1,AFF1,SYNE2,SESN3,LAMP1,CA5A,TRIM2,LONP1,TCP11L2,SDF4,JARID2,FADS1,HMGCS1,CCDC158,ATG9A,RHOC,ENAH,TGFBR3,KAT2B,ITGA6,HECA,MGLL,CANT1,UNC93B1,INSIG1,FOXO3,FBXL20,DNAJC21,MKNK2,LRIG1,CLPTM1,HSF5,TRMT1L,CTSA,BCAP31,SORT1,SQOR,KLHL24,FBXO32,MEX3C,SMARCA2,PBX1,MPHOSPH9,GNPDA1,IMPDH1,CCNG2,NEDD4,NBR1,KLF9,JMY,YPEL1,CREBRF,NUCB1,PLXNB2,HBP1,YPEL5,YPEL2
liver - hibernation, down	436	ZNF517	497.0	ARCHS4 Coexpression,891;Enrichr Queries,138;GTEx Coexpression,462	SLC27A1,MOGAT3,TONSL,HYKK,NAGLU,SIX5,FADS6,CA5A,JARID2,FADS1,GARNL3,CCDC38,GSTO2,DDX51,ACAP3,BIN1,PPDPF,MXRA8,ULK1,IDO2,SLC27A5,SHC2,ABCB1,SLC41A3,NATD1,IFI6,AGAP3,FOXO3,SLC25A27,FBXL20,MNT,LRIG1,RDH16,CKB,TBC1D17,ATP6V0A1,TMEM120B,CBX7,PNPLA7,NCKAP5L,ABCA9,ASPSCR1,FBXL15,KLHL24,ASS1,STXBP5L,ARHGAP33,MAP3K15,FASN,ZNF217,KYAT1,YPEL3,YPEL2
liver - hibernation, down	437	TSHZ3	497.7	ARCHS4 Coexpression,342;Enrichr Queries,540;GTEx Coexpression,611	COLEC12,SPARC,CD81,SEMA3A,TSHZ2,ILK,RORA,LTBP2,PLOD1,FAM214B,SLC8A1,NDST1,SCPEP1,GLT1D1,CHCHD2,CSRP1,BMPER,SIX5,LRIG1,EMILIN1,PAMR1,CADM1,LAMB2,TPM2,PARVA,LHFPL2,HSPG2,PBX1,TGFBR3,COL1A1,DAB2,CCDC80,COL4A2,TH,COL4A1,COL6A2,PXMP2,CDH11,MXRA8
liver - hibernation, down	438	ZNF586	498.0	ARCHS4 Coexpression,81;Enrichr Queries,267;GTEx Coexpression,1146	DHRS13,CD81,AQP9,PYGL,PLOD1,YBX1,LITAF,AP2A2,IPO7,SYNE2,NDST1,CSRP1,LAMP1,TCP11L2,TRIM25,SDF4,AP1S1,SH3GL1,CLUH,SYK,ABCC5,APLP2,TMEM170A,SREBF2,SLC25A15,CAT,RUBCNL,PLBD1,PKP4,TP53,ALDH7A1,IFNAR1,SLC27A4,SELPLG,TMEM63B,INSIG1,GLRX,HMGCR,SNX33,TSPAN9,LRIG1,BTLA,HMOX1,ANKRD10,BID,SLC25A23,PCK2,SORT1,LAMB2,TXNRD1,SQOR,KLHL21,CDC42BPB,BMP4,EIF5,NUCB1,PLXNB2,HBP1,COQ8A,CLEC2D,NFE2L1,LGMN
liver - hibernation, down	439	IRX6	498.0	ARCHS4 Coexpression,79;Enrichr Queries,869;GTEx Coexpression,546	ALDH1L1,SYNM,ROBO4,CD81,RORA,SDR9C7,AACS,BICD2,FADS2,ALDH2,BSG,CD36,TNS4,FADS1,DGAT2,MME,GPX4,GPX3,ADIPOQ,CDC42EP4,GPD1,CDH11,MGLL,CES1,CFD,COL15A1,ACSS2,NPR1,PTGER3,PARD6G,AGPAT2,DPP4,CLEC3B,RELN,TSPAN9,LRIG1,NPTX1,PPARGC1A,SLC22A31,TBC1D16,TMEM86A,CADM1,FZD4,LAMB2,EPHX1,BTBD6,COL1A1,PM20D1,GPAM,ACO1
liver - hibernation, down	440	ZNF782	498.7	ARCHS4 Coexpression,400;Enrichr Queries,554;GTEx Coexpression,542	CEP57,SMG1,LARP1B,SYNE2,EEA1,PAIP2B,SESN3,ZNF606,SLC25A43,CPA1,HMGCS1,VPS13C,TBC1D8,GAB1,SLC6A12,RBL2,TGFBR3,ARMCX5,HECA,ZNF599,SEC22A,ABCB1,SYCP2L,INSIG1,SLC43A1,IFI6,LMF2,ATXN3,TSPAN7,LRIG1,PLCG2,GPR155,SERF2,BCAP31,OGA,KLHL24,FBXO32,MYO9A,SMARCA2,PBX1,IL22RA1,MPHOSPH9,CDAN1,GNPDA1,CCNG2,NEDD4,CREBRF,NUCB1,SCLY,ZSCAN2,ATG2B
liver - hibernation, down	441	MNX1	498.8	Literature ChIP-seq,130;ARCHS4 Coexpression,236;Enrichr Queries,1322;GTEx Coexpression,307	SLC27A1,SPARC,ZBTB25,KLHL36,TONSL,STK19,SDR9C7,SLC4A4,ZFYVE1,RGS5,WDR91,BSG,PHYHD1,LONP1,CEP97,CPA1,FBXW12,ANKRD44,POLRMT,SDHA,GCAT,MPEG1,ACLY,ADCYAP1,ILVBL,MXRA8,ULK2,TTLL12,PFKFB2,SHC2,RAB5B,PXK,ABCB1,SHMT1,FUT11,SLC1A5,ADIPOR1,PRPF8,PRDX3,HLCS,COBLL1,BAG1,SNX9,NPTX1,NDUFV1,FDFT1,ATP6V0A1,ANKRD28,TRAP1,XBP1,INSR,STARD10,SLC16A10,KLHL24,PRDX6,PBX1,IL22RA1,COL1A1,SQLE,MARCO,GJB2,UCK2,HAL,FASN,JMY,ZSCAN2,LGMN,LRP11,SLC25A1,PCSK1,PTPRR,DYRK3,SETD7,MIA2,SLC2A2,ETFA,PTPRK,LITAF,TENT4B,LARP1B,AACS,SCPEP1,TMEM101,ACADL,SIX5,STAB1,ANXA6,IDH3B,TCP11L2,APPL2,UBXN6,DGCR2,MYBPC1,CLUH,EXOC7,PABPC4,ABCC5,WIPI1,SLC35G1,SREBF2,TGFBR3,LMBRD1,CHDH,IVD,COL6A2,AKT1S1,CDH11,SLC25A10,SLC25A11,CFAP53,RBMS2,ST6GALNAC6,SLC29A2,ALDH9A1,SMARCD2,AHCY,SLC43A2,SLC43A1,NPL,LMF2,SLC7A2,PAPSS2,TRAK2,HMGCL,MNT,ATP5F1A,LRIG1,PCBD1,HSF5,SPAG7,PKLR,PTGES2,BNIP3,MOCOS,SUOX,ASS1,GNMT,PIK3IP1,NBR1,TRIM37,CHPT1,FOXA2
liver - hibernation, down	442	ZNF552	500.7	ARCHS4 Coexpression,687;Enrichr Queries,595;GTEx Coexpression,220	DHRS13,SMG1,ZBTB25,CD81,AQP9,ABAT,PYGL,PLOD1,YBX1,LITAF,GLT1D1,ATP7B,LAMP1,CA5A,PSD4,SLC16A6,LONP1,TRIM25,SDF4,AP1S1,OSTF1,JARID2,ARMT1,SYK,TALDO1,SREBF2,PLBD1,CANT1,SELPLG,UNC93B1,IFI6,SLC7A2,LRIG1,HMOX1,STX3,SLC25A23,NADK,XBP1,GCA,SLC31A2,MX1,STARD10,CDC42BPB,PBX1,EFNA1,GNPDA1,TTC6,IMPDH1,CCNG2,KLF9,ALPL,ZNF217,NUCB1,COQ8A,NFE2L1,MSRB1,YPEL2
liver - hibernation, down	443	RARA	501.2	Literature ChIP-seq,80;ARCHS4 Coexpression,426;Enrichr Queries,892;ReMap ChIP-seq,87;GTEx Coexpression,1021	TMEM183A,AQP9,TONSL,ALKBH7,ENO3,TMEM92,ZDHHC3,KIAA0930,PSMD9,ALKBH4,BSG,ZXDC,LONP1,AP1S1,TRIM25,TNS4,MCCC2,STARD4,ENTPD7,MYO7A,HDHD5,GCAT,CDC34,MXRA8,PLBD1,ULK1,TTLL12,PLA1A,GCDH,PIF1,NAA60,AGAP3,MTMR4,HACD2,PLCG2,HMOX1,SNX9,HMOX2,FDFT1,ATP6V0A1,CTSA,TRAP1,ABCA6,ADHFE1,ABCA9,MRPL28,PARP16,OSGIN2,COL1A1,B4GAT1,FASN,TMCC3,HBP1,HRG,SLC22A8,LGMN,CD320,DHRS13,PCSK1,MRPS15,PTPRR,LRRC39,MRPS12,SETD7,GPT,PYGL,LITAF,ANKRD9,GLT1D1,RFK,TSPO,CTSF,JARID2,GARNL3,TOP3B,TSC22D4,ZHX3,CAMLG,SPHK2,EXOC7,GAA,PABPC4,RHOF,RHOC,RNF167,SDHAF1,DEPDC5,TKT,PCYOX1,C1QA,SELPLG,TP53I13,SLC43A2,SLC43A1,CAMKK1,PTGS1,MNT,ORMDL3,HS1BP3,PCNT,MAP3K3,GCA,SORT1,ALDH4A1,SPSB2,PER3,ETNK2,NBR1,YPEL1,RPL22L1,COQ8A,YPEL3,MSRB1,GPR146,YPEL2,CRTC2,RORA,STK19,AHR,CDC14A,TM7SF2,CDC14B,FADS3,NAGLU,FADS1,TGM2,LAG3,PCYT2,ATG9A,CNPY3,SDHA,TLE6,TUFM,ACAP3,CHMP4C,IGFALS,CARS2,LRRC58,SHC2,CACNA1D,FBLN1,FOXO3,KNG1,DPP7,DNAJC21,TBC1D17,SLC38A3,NDUFV1,NADK,TBC1D16,GGT5,ASPSCR1,KLHL24,ABHD15,EFNA1,REEP4,ALPL,PLXNB2,TPP1,MAN2B1,ECE1,PITPNC1,SIX5,PSD4,NAPRT,DGCR2,SUN2,ATP6AP1,GPX4,GLRX5,TBC1D8,ARHGEF18,LMBRD1,PPDPF,EHHADH,AKT1S1,SLC25A10,IRF6,SLC25A11,GAPDH,RBMS2,COLEC12,MVK,UNC93B1,GLRX,HMGCR,PPOX,SLC25A27,PDLIM2,MCRIP2,TMEM205,MKNK2,ZNF746,LRIG1,SPAG7,KCNJ8,FBXL15,MAPK12,PNKD,SLC25A39,IMPDH1,KLF9
liver - hibernation, down	444	TP63	501.6	Literature ChIP-seq,100;ARCHS4 Coexpression,858;Enrichr Queries,562;ReMap ChIP-seq,102;GTEx Coexpression,886	SLC23A2,AHCYL2,SPARC,CPNE7,TONSL,DCAF8,ABAT,ZDHHC3,NDST1,PSMD9,NSDHL,ALKBH4,ZNF606,BSG,WDR91,LONP1,TNS4,SEPHS2,PDK2,STARD5,ENTPD7,SLC6A11,HOGA1,MAPK8IP1,BIN1,ULK1,UHRF1BP1,TP53,ALDH7A1,CES2,CFD,PIF1,LRPAP1,ABCB1,TMEM63B,EPB41,TSHZ2,AGAP3,PLA2G6,HACD2,PRKCZ,PTDSS2,EPB41L5,DHX32,ZNHIT1,FXR2,RDH11,PCBP2,TSPAN7,PPARGC1A,RAB11FIP4,HMOX2,EXPH5,ATP6V0A1,CDK18,CADM1,TMEM50B,STARD10,MRPL28,PARVA,SMARCA2,PBX1,COL1A1,GJB2,HAL,EHD3,B4GAT1,TH,FASN,ATG2A,KYAT1,ATG2B,DHRS13,TENM2,MTMR14,TECR,SETD7,GPT,AP2A1,PTPRK,LITAF,AACS,ANKRD9,SHF,CHAF1A,HINT2,AIFM1,NNT,STAB1,SDF4,DGCR6L,SH3BGRL3,CD36,ZHX3,MME,SYK,AHSG,GAA,PGAM1,SLC39A11,AKR1A1,KREMEN1,RHOF,ENAH,CDC42EP4,DNASE1L3,DLD,KIZ,MOCS1,MPND,SLC29A2,TP53I13,SNX33,CAMKK1,EXOSC7,RNF135,DHRSX,ORMDL3,HS1BP3,GPBP1L1,CKB,HSF5,BCAP31,ATRNL1,SORT1,F12,GLYCTK,MOCOS,DHRS1,ALDH4A1,LETM1,MPHOSPH9,ETNK2,ZNF217,ESYT1,CCL27,MSRB1,GPR146,MTCH1,SLC27A1,KLHL36,GDA,NDUFA10,RORA,SDR9C7,STK19,PLOD1,TMEM131L,SLC8A1,TM7SF2,AMOT,CCDC28A,FADS3,LAMP1,NAGLU,CDH1,PHYHD1,WWC3,MACROD1,CHP1,SLC25A43,OSTF1,GGT1,SLC25A44,PAMR1,PSKH1,TGM2,SH3GL1,AREL1,MITF,MAT1A,POLRMT,TEX2,FBXW2,SELENOO,ACAP3,TPST1,COL4A2,CHMP4C,FETUB,PKP4,IGFALS,ISCU,PFKFB2,LRRC58,IDI1,SLC26A1,SLC1A2,LTBP2,CACNA1D,FBLN1,SLC1A5,FOXO3,ACACA,PLD3,KLC4,GRK3,TKFC,COBLL1,SMYD2,SAFB2,THEM4,NPTX1,NDUFV1,EEFSEC,TMEM120B,CPSF4,KLHL21,OGA,FBXO32,ABHD15,EFNA1,PTPRB,TP53I3,REEP4,CCPG1,PXMP2,PLXNB2,NIT1,TMEM19,NFE2L1,LRP11,POMT2,CALCOCO1,BICD2,PITPNC1,AFF1,SCPEP1,CPT2,CA5A,SIX5,PSD4,MYO18A,EMILIN1,OIT3,ABCD1,HGFAC,DGCR2,CERS4,SUN2,ABCC4,ABCC2,GPX3,ABCC5,ARHGEF18,DDX51,SPTB,TGFBR3,NSMCE4A,PCCA,PCCB,ADGRF5,ITGA6,BPI,IRF6,HAGH,ITGA9,CANT1,MVK,ATP10D,PARD6G,LCAT,DNAH9,AGPAT2,LMF2,CKMT2,FBXL20,PDLIM2,MCRIP2,MKNK2,LRIG1,SNCA,COL26A1,IDH3G,SEMA4B,TXNRD1,USP28,MAPK12,ASS1,GSTZ1,CLCN7,MAB21L4,MYO1B,SLC25A39,PIK3IP1,TNIP1,PTPN9,FCGR2B
liver - hibernation, down	445	AEBP1	502.0	ARCHS4 Coexpression,55;GTEx Coexpression,949	COL15A1,SPARC,NPR1,CD81,ATP10D,LTBP2,FBLN1,SNX33,PLOD1,LMF2,RGS5,NDST1,CLEC3B,CSRP1,LAMP1,TSPAN9,ANXA6,SDF4,SNX9,EMILIN1,PAMR1,CMKLR1,LAMB2,LDOC1,PARVA,CDC42BPB,HSPG2,COL1A1,CLCN7,CCDC80,COL4A2,COL6A2,PLSCR4,CDH11,MXRA8,NUCB1,PLXNB2,PLBD2,NFE2L1
liver - hibernation, down	446	ZNF827	503.0	ARCHS4 Coexpression,246;Enrichr Queries,630;GTEx Coexpression,633	EIF4A2,GABRB3,RORA,ABAT,PTPRK,PYGL,PSMD9,SESN3,ZNF606,TRIM2,TSPO,SDF4,KIF1B,OSTF1,IKBKG,JARID2,CEP97,SLC38A1,GPX1,EXOC7,SORD,TALDO1,TGFBR3,ENAH,PLBD1,ITGA6,FTL,SMARCD2,ABCB1,UNC93B1,SLC25A27,HLCS,RDH11,SAFB2,LRIG1,MPDZ,NADK,BCAP31,PNPLA7,CADM1,SQOR,KLHL24,LHFPL2,FBXO32,SMARCA2,PBX1,GNPDA1,REEP4,IMPDH1,KLF9,CREBRF,MAN2B1
liver - hibernation, down	447	HLX	504.0	ARCHS4 Coexpression,205;Enrichr Queries,650;GTEx Coexpression,657	SPARC,AQP9,PYGL,LITAF,ADGRE1,GLT1D1,STAB1,LONP1,TRIM25,ABCD1,TGM2,TALDO1,MPEG1,TGFBR3,COL4A2,COL4A1,COL6A2,DPYD,PLBD1,HECA,IFNAR1,C1QB,COLEC12,CSF1R,C1QA,SELPLG,SLC43A2,UNC93B1,NPL,PTGS1,RNF135,LRIG1,HMOX1,NADK,MAP3K3,SQOR,ADA2,LHFPL2,SOD2,COL1A1,DAB2,RGCC,TNIP1,IMPDH1,PXMP2,ALPL,MAN2B1,SIGLEC1,MSRB1
liver - hibernation, down	448	ERF	505.0	ARCHS4 Coexpression,109;Enrichr Queries,660;GTEx Coexpression,746	EIF4A2,CRTC2,SPARC,MRPS12,CISD1,AP2A1,YBX1,NDST1,LAMP1,SIX5,BSG,LONP1,SDF4,AP1S1,KIF1B,FADS1,SH3GL1,LRRC47,CLUH,POLRMT,HSPG2,SREBF2,EPN1,AKT1S1,VDAC1,ULK1,ALDOA,TKT,GAPDH,CANT1,TMEM63B,INSIG1,SLC1A5,FOXO3,LMF2,USP19,MNT,RMND5A,MKNK2,LRIG1,CLPTM1,HMOX1,CKB,MAP3K3,NCKAP5L,SPRYD7,CDC42BPB,CLCN7,XAB2,FASN,KLF9,PLXNB2,NUCB1,GRSF1,NFE2L1
liver - hibernation, down	449	ZXDC	505.3	ARCHS4 Coexpression,686;Enrichr Queries,437;GTEx Coexpression,393	MTMR14,RORA,SGF29,AFF1,GLT1D1,PSD4,LONP1,MYO18A,TRIM25,KIF1B,JARID2,FADS1,LRRC47,SUN2,ARHGEF18,CRNKL1,CLPX,WDR81,NOA1,AKT1S1,RAPGEF1,ULK1,HECA,GLS2,UNC93B1,INSIG1,FOXO3,PRPF8,SLC7A2,USP19,MNT,MKNK2,LRIG1,ANKRD10,RAB28,MAP9,NADK,MAP3K3,CBX7,MMAA,INSR,OGA,SLC16A10,ADA2,KLHL24,PBX1,GNPDA1,KLHL8,KLF9,HBP1
liver - hibernation, down	450	ZNF708	505.7	ARCHS4 Coexpression,525;Enrichr Queries,808;GTEx Coexpression,184	SMG1,ATP8A1,RNF13,CD81,AHR,EEA1,NDST1,PAIP2B,SESN3,LAMP1,CA5A,TRIM2,LAMP2,DBT,BSG,SDF4,ZNF326,ENPP6,CEP97,SLC35A5,TSC22D4,CLUH,VPS13C,RHOC,MAPK8IP1,ENAH,SHTN1,LMBRD1,AKT1S1,TMEM106B,PKP4,HECA,ZNF397,PXK,SMARCD2,ABCB1,CANT1,GLS2,RAP1GDS1,MOSPD2,TRAK2,FBXL20,LRIG1,CLPTM1,CDK18,KLHL24,CDC42BPB,SLCO1A2,JMY,RSRP1,NUCB1,PLXNB2,SERINC1,FGF13,NFE2L1
liver - hibernation, down	451	ZBTB17	506.0	ARCHS4 Coexpression,174;Enrichr Queries,178;GTEx Coexpression,1166	MTCH1,CRTC2,MRPS12,AQP9,ECE1,SGF29,ENO1,ZC3H12A,MYO18A,SDF4,TRIM25,SH3BGRL3,KIF1B,ABCD1,TOP3B,SUN2,TPRA1,ATP6AP1,GAA,ARHGEF18,CNPY3,POLRMT,HSPG2,ACAP3,WDR81,BIN1,RAPGEF1,ALDOA,PCYOX1,ABCB1,SLC43A2,UNC93B1,AGAP3,FOXO3,PLD3,LMF2,USP19,MNT,DPP7,MKNK2,ZNF746,LRIG1,CKB,DMAP1,NADK,VPS16,KLHL21,CLCN7,XAB2,GNPDA1,TNIP1,IMPDH1,FASN,NUCB1,MAN2B1
liver - hibernation, down	452	DNTTIP1	506.5	ARCHS4 Coexpression,140;GTEx Coexpression,873	DHRS13,MRPS15,STOML2,SELPLG,ECHS1,AHCY,MTMR14,AQP9,PYGL,GLT1D1,CHCHD2,HINT2,PRDX1,ZNF746,TSPO,BID,NADK,BCAP31,ATP6V0B,SLC31A2,GPX4,MRPL28,TALDO1,HDHD5,CNPY3,RHOC,SDHB,TUFM,GCHFR,CDC34,IMPDH1,PLBD1,ALPL,GAPDH,MSRB1,FTL
liver - hibernation, down	453	ZBTB48	506.7	ARCHS4 Coexpression,311;Enrichr Queries,126;GTEx Coexpression,1083	CRTC2,MRPS12,AQP9,ECE1,ENO1,LITAF,GLT1D1,ABHD16A,PSD4,ZC3H12A,SDF4,SH3BGRL3,KIF1B,FADS1,SUN2,SYK,SPHK2,TALDO1,ARHGEF18,CNPY3,PGD,RNF167,ACAP3,WDR81,ULK1,HECA,SELPLG,ABCB1,EPB41,UNC93B1,TPRG1L,LTBP2,SLC1A5,PRKCZ,LMF2,DPP7,MKNK2,ZNF746,LRIG1,DMAP1,NADK,MAP3K3,KLHL21,ASPSCR1,CLCN7,XAB2,GNPDA1,IMPDH1,FASN,MAN2B1,COQ8A,YPEL3,MSRB1
